Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample35	16.8939566001	18.639881505	15.9315879731	119.753252225	101.668747691	19.976971933	-77.0060175919	-2.26895351596	-54.4856140996	41.9979432833
Sample36	18.3596628516	17.7078739756	16.0057660988	-9.01916215455	-182.823563973	49.7808771972	-31.8992402378	29.9151220529	-23.5428314905	127.023788941
Sample37	18.5458536538	19.5210469126	15.9303758561	17.3802766601	-45.0589579299	-44.827236798	25.4592245214	-8.41623717481	-10.1198853296	-87.0600357704
Sample38	19.4423411997	19.7988768723	16.4088826524	84.9764211693	47.9912830171	17.5752054457	33.1620495258	10.0858257633	-25.6873275345	-42.9367421392
Sample39	19.929546603	21.3308202037	17.3659575117	-10.5849985936	57.5386157603	-24.3893143723	-39.5028289468	10.8654095848	-28.062580799	103.073769125
Sample40	20.8016106479	19.3194642287	18.4608954279	74.3545718204	31.0481540551	-14.5120553497	56.0552252862	-93.1726918638	96.7816554051	75.1126745702
Sample41	20.3922351811	20.839965396	18.6080362188	-68.9543122185	-31.8294090759	51.750682458	2.47694278839	-16.0475900408	20.9790525742	-56.7387800723
Sample42	20.1087476428	20.7899429795	19.8616021165	33.0775395466	-91.5752129669	-27.5431037303	7.39090833337	32.011293926	36.9022261147	84.3158217859
Sample43	22.2222715459	23.9501859667	20.3289052484	-36.8269422008	-49.5845052848	45.9098842728	-93.030738416	20.5278439232	-25.0484453072	-67.8481088375
Sample44	21.1676173066	20.7512087519	19.2428038074	-17.7903316061	50.157906921	65.1064701426	-143.829717863	-4.83244076683	-117.81749422	-48.4257704567
Sample45	23.5577234991	23.2290168889	22.6415730901	-20.2771786709	-31.1883520123	-33.3355117486	-26.6417808838	28.1205047577	10.2062043831	-47.8840962082
Sample46	23.0934062144	21.1734625984	20.4943393114	-10.1111483988	-71.7644681339	13.6046639716	-14.000629944	-4.44770573369	-69.073064746	29.9223444905
Sample47	24.69615971	22.4669649567	21.9512276176	0.843258930847	-30.9164238046	-75.9290105619	-36.696774332	13.2851208083	-62.2855087558	-50.4884366486
Sample48	24.2777494332	24.0868421729	22.8047797927	-99.0859434914	-94.1258962086	22.2411485102	3.71263589222	-46.1820496795	12.8196327625	4.49096511523
Sample49	26.7327251152	28.0372479259	21.5691736971	22.4061913483	-71.1320870704	7.38057136858	24.4400655258	-17.3523727219	-57.5349023203	35.6640006764
Sample50	26.6875746372	23.4778686563	23.0498465166	-39.3782054792	-112.217210375	-52.0405480176	98.503564094	52.1002635381	111.420577503	17.4019598586
Sample51	25.3916654426	25.1206063292	21.9987477869	129.298292138	2.98089147397	70.440505436	-42.7631116931	-77.3769211956	-82.0714124079	51.8497089944
Sample52	27.7531008757	25.6841622926	25.4341112856	-4.4364588751	-100.30361396	87.0818295756	61.5174076939	73.4744871859	-3.93069717563	-25.0654241436
Sample53	27.2543732326	26.9878470464	24.1772207025	41.1719048704	-2.34547860651	-63.8626621346	73.1501360473	-87.7004504213	-57.4667754631	-44.9528577728
Sample54	27.8670749263	28.8480924604	25.9578884773	-86.9482142665	-29.4622421413	118.122954947	20.3717540475	33.7733390139	77.5414271497	40.172339443
Sample55	29.6629637648	29.1099591049	25.8362920014	-39.682170205	107.567287382	-73.7151012602	-17.2735676078	34.131026383	23.0371815371	-74.8680387335
Sample56	28.7823292773	27.9368317984	27.2289859246	-73.3386790982	28.8265399102	38.4260262187	78.949130947	-24.3120415983	15.0443028046	-64.3478585792
Sample57	30.1800738125	29.214289394	27.1274964482	-201.21772975	-8.84498123679	20.5406910368	4.14957656481	111.811978095	1.51069176126	-1.42841968148
Sample58	29.1424478097	30.7280507881	28.6038883941	-64.7518335512	-150.02161529	-6.25426404199	38.3839887444	12.9173873111	-71.3979686429	26.5078258327
Sample59	30.3342566567	32.8006649849	27.7129190067	17.6356944689	16.1051762234	-4.17437067287	6.73846248741	-108.024762233	-27.8700946087	-20.481556453
Sample60	31.0830985098	32.458678357	28.3099362872	3.9231190786	19.6327632497	4.07733523058	1.51593366172	34.5543068376	-14.1358222787	8.57012473958
Sample61	31.0415025666	32.9891433237	29.4544853233	-64.0893888927	53.8287608855	-49.0277582587	-38.8581775947	-124.344682945	-22.8801448627	29.7652270253
Sample62	31.5014642105	31.8540770077	29.5569207659	-19.6761436411	-66.0390612371	-42.716284821	22.1162327288	35.7928573818	-65.73814134	37.7019909014
Sample63	32.7893834946	33.1627543614	29.9615675986	86.1823870474	55.0891202757	-126.63786643	105.926348661	-26.1581700493	-9.92008715712	34.4489587678
Sample64	32.6848825221	33.600134789	29.5316756436	9.98922031671	2.10532631472	-28.0410520061	24.289720478	-23.5242252893	-36.9116309181	16.4428862026
Sample65	32.1032598194	33.3403728688	29.8569918415	57.7876879074	46.4835772799	10.7621331826	73.2100528558	31.1195092664	-81.204306946	-52.9496369324
Sample66	33.3714022762	34.4822868149	30.7870681463	-10.1091735762	-72.8620420789	47.6558654921	30.0726898787	-27.4609885516	29.1339553493	7.06740707913
Sample67	33.9509811424	36.5445632041	33.1945376433	35.7626173819	-76.4198038703	49.7963317678	9.66631685702	13.0585234597	-11.8151803731	10.3690322051
Sample68	31.6242365946	34.5352236952	31.6315713341	-32.9343669378	-54.5090753118	-25.4191635605	9.16778331032	-23.4905989422	-181.339685052	4.67918839816
Sample69	33.699331431	35.0209789994	34.0512397253	77.8324920925	80.5334987166	22.3598202478	61.6171908822	-35.4038050846	-54.5682493829	57.0565321286
Sample70	35.569118572	35.9479590497	32.238005256	39.7829486233	-24.4368888423	35.8870378471	-26.8393872077	-36.2461068871	30.3761252141	-21.7627955714
Sample71	33.9634956914	35.9588093162	34.4683448354	-43.0247003164	-10.9947310493	54.5415198096	4.99609110679	-17.0986807645	62.0460861668	-31.1825943593
Sample72	36.4415700287	36.7721447214	36.2009919446	73.4843151631	8.20451641598	-85.9456827386	12.2518667163	-10.2091864167	-7.39317080269	104.67813819
Sample73	36.847604719	37.1756642917	37.1616072714	-17.3100004717	24.0798253304	-82.9749147293	-67.8211137436	76.8768716889	82.1093881829	44.3095294497
Sample74	38.5395607199	37.7733040705	38.4032699448	172.42811223	14.2559706838	-50.2076602751	5.69704850974	73.9001816086	-6.02664514426	-24.9369132593
Sample75	38.6034689014	38.547760603	37.0428516837	-61.8080365296	-75.2867935594	-89.9665730965	-36.2667749777	-62.8624722958	46.2069639931	27.8360183859
Sample76	38.8198893522	38.944661342	37.1922891223	-25.4685371535	-29.6411098723	46.3668624779	-4.178884941	79.5346327315	-72.7201114102	41.302078379
Sample77	39.5818578215	39.0966623275	37.3346132851	40.7618744367	-62.9532968314	-0.323600167507	12.1245486807	-6.36895541113	12.3411499617	41.1768684865
Sample78	38.3175838884	39.9377514904	38.9372490715	33.5418604302	65.9144704366	125.308777151	-90.3889644684	33.5635166495	-1.90789351027	19.5586242567
Sample79	40.5104216536	41.8833823912	40.246431801	-16.1090819177	11.6862666548	-86.0758185983	2.25382201403	92.2486981263	118.264909344	96.7336445524
Sample80	42.1104075037	40.9714621061	40.9829154471	85.8407227146	6.30803799304	-123.521959575	-129.360326733	61.87783971	19.0356095608	11.1249531775
Sample81	39.8201934291	41.4585938859	39.7417388017	8.45317100087	8.42239284024	-50.8911032433	78.537016065	11.3230063519	-35.426380526	7.53071060219
Sample82	41.222621725	42.9363976065	41.9862412225	13.4567065357	-40.0853792688	-29.4721505308	127.68100286	-28.5503574739	-18.0888627109	21.5783076135
Sample83	41.2385624734	41.17348188	43.0127633822	15.8194914248	25.8532227352	60.7182583676	-27.4327867756	-35.5268968302	7.53789190454	72.3841418484
Sample84	42.6095198508	42.6794376653	41.476655024	-55.5754814042	-94.3545040212	-67.3347103785	48.5040367387	33.9761059414	-96.0656441159	10.0655944875
Sample85	42.4664053449	42.6469122764	41.467134622	63.1725386479	26.623540792	20.9476613178	-32.3933015324	-43.7549665914	-42.4577672128	37.2575544858
Sample86	42.9747785254	42.8386182878	44.4811098072	-124.097747503	-109.065264485	-29.8075615395	27.4798437934	92.7266546951	-29.5042515358	-52.3111380647
Sample87	44.2641199124	41.9561685566	42.7622441891	83.0021096911	88.0173383423	-2.4412763933	7.37514499984	9.32398399241	54.8061648234	-19.8820433423
Sample88	44.2028596118	42.9788574577	44.7403193888	-40.2700595015	3.14471599759	-0.150218494355	-110.294533949	-2.14133499788	-54.1895171227	-55.3177203942
Sample89	44.9736854587	44.6030640379	43.1815304015	-8.46187478118	49.7218888692	-46.0673155764	13.1691403666	-40.2712968215	-12.2907654547	-82.1531809915
Sample90	44.5207019586	44.9092330256	44.8431539173	-126.933225941	50.4038195718	-69.2409139776	-31.6632015503	-86.6889121065	-30.4540442932	110.80779853
Sample91	46.3326241448	44.163168361	44.5882560398	-36.2414208798	-22.8809129908	-94.2208809821	22.5682680276	-2.46272165255	-26.9831626618	-29.431718812
Sample92	45.4329186329	46.3253697542	45.9998973243	-57.9256974101	-82.7245077553	-6.29920277857	-36.8970826827	28.4751618645	-18.0440213418	29.2702410467
Sample93	46.4257049929	46.2723787544	45.1665794257	-92.2996564386	-40.4731162784	6.1905515586	18.4063175995	12.6189312478	-20.8660662584	92.9854029834
Sample94	48.4944004078	46.9063737891	47.0533650708	118.198239956	16.7559540055	-8.2649705647	-59.6827949767	-52.8168809821	-38.9381078953	87.72927538
Sample95	48.2381056657	46.9499214764	47.5736586771	4.76724869439	-74.972183001	-71.674640745	-74.5160389289	-73.0784061868	91.1807635736	9.09127031136
Sample96	48.1560167802	46.7626714549	49.2885482407	-49.9461442253	-8.58941685661	28.6718374011	57.6284282504	-27.5389928058	-16.3201352477	75.1283545827
Sample97	47.3634788542	47.015806902	47.0786012304	66.3285066438	-31.5085545687	21.0148483524	24.0326969158	-0.730554107854	-28.7859813214	-117.761506228
Sample98	51.5344880168	46.9813764208	48.4083508227	46.9680483716	171.407403054	16.8078792828	27.3302527253	-28.2290148803	37.087159789	41.0102385324
Sample99	49.4973730833	46.5273826029	48.8217480827	-93.6803539255	127.351571904	-76.1292466886	-18.4354349155	35.1193317152	-73.5469008766	-39.0630161608
Sample100	51.1156155005	47.6874351299	49.6161483025	-91.9155599735	108.156971892	22.3623353469	-7.79543711345	100.118813642	-36.7402437583	-77.3713769186
Sample101	50.0895432844	48.9004881911	50.0139210353	68.2777605103	-43.1377086467	36.0124307795	56.227614559	50.3151804683	-4.39437985087	-65.0773595569
Sample102	52.1199176378	51.0502626914	48.5169493436	77.9803707063	-9.3812538022	18.1816335561	46.9574980836	-65.0642518635	112.431764837	21.5608199561
Sample103	52.0990861678	50.9735995864	51.4992104863	-26.717049264	-96.8832230225	-26.62198043	70.1561251667	-6.5492642512	72.1443443504	-39.656133204
Sample104	53.9789905326	51.5810520107	50.5400045552	17.9069048165	18.4295621236	-31.0427401956	128.520920923	48.0142620714	50.8100936719	-23.4359118434
Sample105	53.658934337	52.1875404563	50.6063185122	-3.85256055201	-41.5128542871	-9.87575968396	11.4217988636	-8.51162628827	40.1903257239	54.4808226623
Sample106	52.1354726534	51.7001077175	52.5536223555	141.605724123	73.9040626014	7.79607858057	-82.7033169063	-16.0788145519	94.7054358476	32.9166153788
Sample107	53.2329971178	53.8788291406	51.8100704442	-14.4640412506	-94.6475698507	52.7589347803	123.96055893	0.751385259315	47.6138658388	-92.9968437036
Sample108	53.8530525596	51.8445845683	53.9673744755	43.6835015046	-37.5331622067	-2.09456538634	10.8248745232	-22.7745282421	6.75110262341	45.8718321948
Sample109	56.2935777811	54.5780780171	52.8146449427	0.541057946028	-45.049954617	-0.0528786877361	21.2000921942	114.845706876	39.141518188	-96.6846519459
Sample110	54.5577270512	53.3628473649	53.4436802707	11.0608281182	-26.6340107065	-11.1649084394	-19.1292033678	16.1447145157	-109.206648834	-67.2228599974
Sample111	55.2192269474	55.028710064	56.3572141959	-31.5968477089	-29.2677524665	-65.633206589	-14.7971491364	-0.181019247614	62.3929127228	32.38569751
Sample112	55.144384531	56.3067392584	55.2386115333	-92.7951438261	-40.4680866807	27.2248030724	-55.1572982381	43.0240262712	-70.3134844057	25.7732644316
Sample113	54.1490239842	57.0183226901	56.6675387698	-181.973910187	10.7383528833	47.9831916643	-118.440290308	12.3544762066	-60.5581697609	-39.8805497569
Sample114	55.4535774014	56.4101707637	57.401907734	-27.4560032266	-11.5299974013	72.8491833583	39.495174947	-19.2252183518	-12.6002205183	74.642167091
Sample115	57.2615009592	57.6696674235	57.3691539707	9.96562437306	-68.6481936393	-72.7821411334	-80.827811057	-55.106780205	33.2373945803	-16.2456890901
Sample116	55.4920622093	58.6263249643	56.1046786166	90.6846314837	11.4827915673	-21.4441918934	6.14409458953	69.4451794743	-121.306326361	-111.818453763
Sample117	58.7187143549	58.2561906912	57.6169667867	22.9129555553	130.08009548	-94.9971537044	-28.3538076572	81.7285902149	61.4876592083	-103.308840243
Sample118	59.2227944707	60.3833940284	59.216627156	58.6045035144	35.370709048	122.355306836	-35.5760612807	-53.193363045	9.10086859656	65.3443965894
Sample119	56.7408906434	59.0023035813	60.1543319475	-19.1678291391	-43.1210800898	-66.3460489927	134.686722107	-52.2101925281	-125.772858032	-54.6850240915
Sample120	58.7775262194	61.2166231133	57.6978955643	-48.8548057426	-32.6212602892	-37.8653504878	14.6516625909	-55.179445141	-22.3391283304	39.1423572588
Sample121	58.1783340889	60.6881627876	58.747912196	43.7587603812	14.8376044486	-0.802268533206	-47.2491980308	-55.7409420889	43.8054544433	-3.02237780677
Sample122	58.7508794315	60.3026523586	60.6946472472	41.4753009482	87.3002723311	6.40681846128	66.7822255976	-24.1647576381	-15.0048990533	68.1524787727
Sample123	59.0803699868	62.0905367913	59.0624093922	-34.7113636991	27.1883057603	-74.2113907698	3.25969990636	-24.6330033562	-26.7693764676	-98.2166112308
Sample124	59.7041571625	63.4659785911	60.5416615882	-14.136291084	-39.6096611867	-60.2762376481	50.5299167068	-69.6854525306	-85.3181050544	-69.9636172306
Sample125	60.5218257173	62.7779117961	62.8394777968	-18.3769777653	-4.52765131164	49.1288688437	-51.5149143172	16.4805201585	95.8645612331	75.00920299
Sample126	63.5857408519	61.5319874904	63.1967563408	56.2054857167	27.2519880957	-0.813284142302	51.6010790373	53.8790805803	-69.5905386434	-78.7160263748
Sample127	64.5294724079	62.2006246939	63.0961865142	83.3933646346	-45.0841966441	-33.5603032949	6.37722021791	29.5344439078	-82.9367127198	-101.800466902
Sample128	62.5249608773	63.3095096601	63.2879101164	-86.6301032068	-60.0621939452	72.9921136778	13.2527695106	24.683148768	-51.4032777798	-51.4621008806
Sample129	62.1606640896	64.3862570856	63.0143295647	6.38725701855	14.7055524679	-69.790535395	-60.3995282984	-23.9022636668	-0.433357993029	4.74713255767
Sample130	64.0505795202	64.8662811305	62.3699288116	-45.4444941282	-41.3528022665	-35.4587312737	38.3915752379	-95.9065491149	3.45628449212	-10.9835940626
Sample131	64.6453995038	63.3604379858	64.507608482	116.895933857	-15.7207551799	64.297279425	-14.2754997819	22.4144565287	0.490404930365	-19.692366476
Sample132	64.3968558791	65.9477721218	63.6776767728	118.903900543	126.752415853	18.3656691412	-20.4209317685	95.727786281	60.7546848695	10.7671904577
Sample133	64.9689349807	65.0110523782	65.9656271985	-2.66616244932	-60.0800390794	50.2035969229	1.78315516735	-48.8069508997	10.1300424016	-56.548649803
Sample134	65.8723191468	66.2848193285	66.4637397156	3.09682447631	67.7173981715	37.8767575675	34.0810125022	-72.5571070643	9.49137904062	18.8492992751
Sample135	66.3353479383	67.5822865202	66.6557696688	-66.0101921402	-11.844573278	32.9674786097	69.6026711454	-37.9152533636	-24.7789250497	9.364399989
Sample136	65.7019097408	67.2403606375	67.0440534928	20.4428624208	112.902642177	-52.6275728862	-8.54901165093	44.9099344759	36.238570926	-96.2310622427
Sample137	67.4620103551	66.8281233995	70.7779318335	126.359312229	-64.5035945854	-130.638164654	-121.692307297	-46.3301168899	52.7545425096	7.71080781665
Sample138	68.5317459041	67.8549089	68.4682317068	-37.3225142166	49.3015448123	72.9570722071	107.189713767	-71.4197098951	-139.552675238	-30.9549009058
Sample139	69.9007520173	69.2198765254	70.2385707432	-24.8092740778	-55.9380828347	56.9102576438	-39.4919879977	-1.42012847946	1.46164904046	25.0927508368
Sample140	68.9905752044	70.5355907852	68.643057995	88.9244332197	47.8144378815	17.3046362981	63.4957520802	50.1242005706	-45.6271642394	38.0816214433
Sample141	71.6205475182	68.9314521425	68.2950594748	73.0675944539	96.4099059615	-20.7700261102	101.354022542	7.37068692975	22.3853062442	5.18704487721
Sample142	71.0464155826	69.8773371557	69.6453908944	7.21176704883	-127.953576043	23.3445864292	-57.6002697235	23.441452483	0.341052466002	-80.0980340041
Sample143	72.4077318268	71.5814868117	71.7597670759	-51.400603112	-16.7364816057	51.1640081273	42.1803568861	-23.3287684731	7.69423938511	-48.5724869641
Sample144	71.5358095569	72.3108372674	71.6189505999	35.7720166951	28.782761295	29.7892050279	-53.7642913178	35.7931067727	-6.59234180684	-54.5257082216
Sample145	71.3922446559	70.9160132324	71.2516831701	-137.233739923	116.201224212	56.1259149391	27.0778675612	19.7741382629	24.7087753662	-55.5555298225
Sample146	72.2730538787	70.9491202363	72.8200460847	-6.74460452003	13.6928040309	-97.1603210778	-12.8049062725	61.4851393726	-80.0075285439	55.4258183231
Sample147	73.6940755144	72.577350654	73.7669218978	61.8410067229	-39.3508210843	-3.58544836054	44.6511841448	18.1077654168	-60.9140820627	85.4081765624
Sample148	73.5394666942	74.0932219782	73.9957761318	-17.1723033834	-93.5473665852	-24.3458936683	55.0709623347	-50.4697541297	62.4059694755	-59.160549879
Sample149	77.3454844417	73.6922949595	75.1634936738	-12.6934371281	-8.79764031064	37.2907830957	-93.6882920905	84.3639673516	26.7799235817	-43.4564733128
Sample150	74.7091550997	73.6231011683	74.7604923733	2.14120494672	101.527801208	42.2846420748	-108.124003103	-39.7720383331	17.0229459772	-35.5441308924
Sample151	75.2262695449	72.0099048071	74.9648703944	-54.517380365	20.6416865724	-5.56111593823	14.0431565442	62.7547655558	-60.2969603125	-84.6135793026
Sample152	77.4546017438	73.3587581055	74.1195194509	32.0253981522	89.2707197539	77.5514354183	34.6082507849	59.98956902	68.7565455438	-62.0835435164
Sample153	75.9937317877	76.4973529446	78.009359275	-119.300221597	-46.4148116158	121.917328178	61.6700771971	49.7202084494	-49.7235302045	23.4963760653
Sample154	75.1900845787	76.6927561958	75.9699116789	45.3186192659	16.0725199407	-75.6924874425	-0.258655010352	-26.3747792855	-29.4263612225	-29.9542136598
Sample155	75.9429526494	77.2640035666	75.4929564295	11.3384145921	-65.9889282613	-45.5017203789	-55.1329466463	-34.7303684534	18.0182451708	-67.5177325689
Sample156	77.7434336787	77.8325235156	76.956281912	2.27608533198	132.140994478	-58.2843717655	-13.8459056122	50.7414318607	-99.1526506566	15.4975816807
Sample157	76.0476714252	77.2525085161	77.8419054418	-4.88543979981	-74.268209327	4.65068529727	134.82748368	-6.20889692325	-13.8151182944	104.471740131
Sample158	77.5688264305	77.9680337365	78.5854990598	-27.6475552325	-41.8801474301	-21.381524733	-0.881378170944	-58.6481440116	30.5419881861	37.9324558762
Sample159	79.0027319734	79.9987227757	77.7898868892	98.4591239523	31.5984891721	-88.2227983193	8.98179876458	27.2444192658	-102.377842505	-18.1460025156
Sample160	79.0344856174	79.9645625501	78.4063630494	49.6227314622	47.3000365254	22.2229183285	-15.4298656437	39.3014656416	-66.3478342471	55.6953676952
Sample161	79.5220089874	79.4644267805	78.3599512898	111.788871643	-83.4668226681	24.4464779733	36.6108314947	-96.8998957577	38.5987915907	-75.8730463065
Sample162	81.0977058474	79.6826916004	80.2718679525	6.47218823591	71.4642780634	-117.423629801	67.9353317337	-3.21365858459	-13.9330425614	15.6721970331
Sample163	81.7816826944	82.5506511203	80.5750569134	-36.2288921159	-75.6535209631	62.2697892661	-39.3300670955	43.9626385461	22.7523029453	-58.9156580471
Sample164	81.895559468	83.6524035208	82.485463035	-11.5780178846	-118.835199712	-49.5669525952	-10.6945704133	24.8940008663	-152.950705306	-48.8444533925
Sample165	82.3311417949	82.7484198253	80.8398200542	-92.3119569854	-0.623998600847	98.6927171557	41.4196124767	-3.43816552833	-20.9083576503	-92.380518736
Sample166	82.692582654	82.7916091015	80.7338620268	47.0352297563	9.02643829695	34.3976637744	70.837224692	-90.4921792085	24.6327475153	-65.8455656847
Sample167	82.2351046593	81.9378694578	81.1297201522	-3.04957772328	-0.340267957744	148.519156372	-115.676512622	24.4146124612	-23.3723121289	13.2341288831
Sample168	84.0635181106	84.1869029916	84.549174762	41.0958680933	37.8948117328	34.1678626316	-9.97043614169	-94.4806564714	-86.9598383777	54.832226843
Sample169	84.9039528281	86.2482504371	82.9621417167	49.2250659278	23.2460948959	-64.3376916478	-45.849569807	-52.5651408059	-30.3089559713	-105.824595104
Sample170	86.1751960151	86.264271423	84.8229361836	27.6752361011	-0.784041790935	-30.1373603696	77.9184903192	-44.8485266853	108.773272038	55.1152631773
Sample171	87.1768127778	87.1214377863	84.5340012715	-138.258839905	-71.0663512212	-28.0171894287	-118.153870811	58.037091685	-67.4888282175	-42.626344512
Sample172	86.3077202376	86.4341573038	85.636019767	-19.1729068605	-26.1842979519	89.7993059413	-119.742784385	-73.8201496588	179.894197328	-131.357361923
Sample173	86.7331202466	87.1229940001	83.7181189959	-19.8184567082	-17.4117422975	94.8321848095	46.1396446327	-39.378322757	-15.1271551807	-82.6437484324
Sample174	85.6361497054	87.166912124	84.1918881943	-34.9750156942	54.178649665	-32.7763233957	32.130027813	-15.3618522589	-23.2081269623	39.4430032067
Sample175	87.5614056141	88.8929585397	86.4125134195	-77.0479318858	-12.7491053794	44.7673635759	87.9308290632	17.3425767246	58.4380699268	73.4913618319
Sample176	87.8214394459	89.2828326645	88.1085792472	-15.1755804454	-39.5497509127	-76.7604450693	73.8903550254	-3.69242319928	19.878744659	67.323660305
Sample177	87.3283795686	90.2179427853	89.1381002094	-97.1756898822	-67.6455254859	-39.7458172982	-22.2693629255	51.4220430842	6.60597642159	50.7004188344
Sample178	88.6840814168	90.0937589884	90.165053148	-24.6091706367	37.1524787489	24.8416316695	-13.173974938	7.49189429127	-43.4381606788	76.7250626219
Sample179	89.4360214809	91.431661831	89.3580755308	-38.0762187522	15.2005285667	-72.9659355652	51.0595259422	-75.4958182161	-109.52370391	30.5258218479
