Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample34	17.0212466424	17.4110915906	15.0066265663	-42.914903081	279.845308187	79.8953056587	-331.675252918	-106.410069983	113.087113684	550.080005517
Sample35	16.6553488998	17.639782541	16.9990472622	329.614519714	-268.296765892	3.32376864053	131.868415353	-281.695544851	835.513011462	-93.0440082561
Sample36	16.9887249703	17.229220532	16.6876152009	-471.860126784	315.217362123	25.0194396565	-224.949646586	34.9713938909	-599.528939504	-75.8457553794
Sample37	16.583703775	16.8995251797	17.1832412212	76.2057150603	-356.140884456	7.46314523482	39.0156111028	-194.097074475	-147.207132253	143.267523214
Sample38	21.8693826715	21.1283647047	19.0770076719	-214.113310839	-202.713504781	-337.909324262	1.56193161177	92.5023886606	-74.2342362897	247.234315776
Sample39	19.9526200256	17.4304005271	19.5441723089	-64.3975943134	-0.0647432927003	94.4032350062	426.916691686	-107.878053407	-657.784357304	-332.029295368
Sample40	19.9658484801	22.2948443987	16.8734079598	-313.053303897	360.280070305	-196.910915187	85.3937401222	449.521591618	247.175297221	845.612141813
Sample41	20.5037380772	20.4245732529	19.8548978236	168.789745312	-25.741656921	18.5526425771	483.201403361	602.954980822	-26.93350672	579.261043687
Sample42	20.5243309706	21.2866313458	18.2797522361	248.093981562	-38.4261173586	323.986092129	212.566849805	508.742063158	-108.607113961	105.153890781
Sample43	21.1975884371	22.2239119245	18.5514893937	-270.8502948	-284.544750442	417.78979424	-215.725763935	284.178101609	98.8854933143	-167.819476322
Sample44	21.2173260958	22.1549674005	20.7365762456	116.720190344	60.358915565	-53.1471570208	-204.241473984	-223.174755979	145.533815383	-8.90112111465
Sample45	21.1789982128	22.3840587537	21.5866077359	121.121775451	602.754163532	387.967854002	-38.0000369952	1.33754709648	-125.471230139	-197.879523476
Sample46	26.1747989633	22.8031183938	24.7674841054	406.295104853	360.565637922	148.212380907	356.431526758	175.776353305	345.074393429	425.460483639
Sample47	25.5287477213	23.2665166175	21.2806631769	-542.868750169	204.026514563	-272.310250378	90.7419971653	467.718519284	-320.919662028	23.5282575041
Sample48	26.3949519791	24.5732714719	22.8220259088	-317.841152768	-87.0720938205	297.803614059	-387.770731603	485.346763989	612.245211102	-100.475834051
Sample49	23.4493898286	25.477893605	24.0928805127	379.069907135	-183.683715485	-260.430424198	12.1780181785	499.102129392	159.582951647	-291.774819814
Sample50	25.5913861842	25.0149280448	21.6596541132	-228.650876076	-103.425464574	454.914932813	288.324922879	-289.997105957	-436.267965186	-1.30832700894
Sample51	26.2262363437	27.6919579909	24.1410723796	14.0066076912	-49.6723671917	421.514562905	-435.111723771	16.3689371224	-353.818376755	-222.121165922
Sample52	26.3749111808	26.7126080845	24.8947802797	6.9397852503	-209.80325712	289.048987351	139.119266999	67.1387446435	272.907433563	-17.5014712983
Sample53	26.9202448477	26.9243774466	25.0802519402	135.13656526	-327.45716617	283.32498079	-35.5560626409	-79.9006670043	266.46735889	48.5843222046
Sample54	26.2524350288	28.3303669958	25.6294708826	-217.564387939	-213.130933356	61.8533618738	-338.32142059	-85.5008721081	176.802949267	-129.022055174
Sample55	28.8373160455	29.6528189096	25.2163658966	-307.937400192	157.217645823	-140.857542622	298.350046978	-169.176358146	49.0718580303	-35.5267904624
Sample56	30.0697682466	28.9231950673	27.5212033	599.071946657	429.725494859	194.33673461	-115.894006398	486.041454553	52.7194958422	-266.963169185
Sample57	29.2006665687	29.163693062	28.4812109475	-371.335493848	287.784443956	-771.175976303	366.322696553	73.7795001807	-186.98353371	-32.790293432
Sample58	31.0552412687	30.2450669956	28.1202911539	262.591698823	371.147936838	193.958050622	-282.421144631	278.52285836	-306.911106158	-295.720092422
Sample59	33.0203161617	31.4159361583	27.8185759696	-192.880194028	38.0735508101	-245.191217764	-169.905760877	321.349012345	-15.6818855987	-321.99705674
Sample60	29.5659400198	31.5605785901	28.5315850272	-140.732426879	437.94451795	-353.708246118	311.581542493	-18.3256166452	-2.70449796042	-42.0741431202
Sample61	31.0259965722	29.1130025296	29.7914543914	131.159501362	541.019002207	-107.12022696	-546.500473976	222.72356979	363.95927593	270.26139525
Sample62	31.8798372874	32.3581763853	28.7039081729	-456.018766	-440.903004999	-468.266549373	-246.66674964	-289.671424244	39.0365057748	-537.692217088
Sample63	33.5695214502	32.5391899997	31.9235705157	482.797616641	-122.791973934	150.377422629	367.438529847	142.815534559	-496.236359964	-151.527675446
Sample64	33.0075355818	34.6702061126	29.2116893654	21.9211287823	-394.560620828	-162.622221542	19.2813052236	405.872384536	388.253529059	131.118144015
Sample65	34.7832423532	32.1522662501	31.2932014041	-55.5326390117	386.564512183	-347.562593723	-428.224131027	335.893676469	-132.084324728	-149.526439624
Sample66	32.4361967676	33.5768868583	31.8928001164	223.83128953	-90.3797312074	333.647697395	-499.099845325	-83.853497539	-396.977272333	-131.762315303
Sample67	35.4367229222	33.4189145706	31.2088705213	-165.216940131	138.198978951	-80.5058249944	-24.2675869934	-121.654991815	48.4638152335	-33.2685608455
Sample68	32.9627477756	33.8972119094	32.5245503979	5.09706809834	-244.050861757	-190.622435264	85.6974896242	-336.652166612	-271.918401013	493.652662693
Sample69	35.2033619752	35.0589212497	34.307849682	503.728930066	-211.424174329	707.654010481	-341.901323037	-8.82940415933	-433.791241483	-4.99418504715
Sample70	36.8374187353	37.5062595771	35.8243543587	-644.88550618	-68.0856322855	-569.624034816	-212.638680304	425.473525452	-273.746905333	-192.717537864
Sample71	35.7712153249	34.3349332819	36.3181585413	607.304396487	254.049577041	30.2070115487	-393.432984854	-4.9304734994	185.901534937	157.134192865
Sample72	38.448932366	36.3308170862	35.3530544939	-669.007407793	-13.3173503588	-115.144375947	-88.1368195691	380.802149193	69.874971033	-40.024478923
Sample73	35.648028225	37.9440467678	36.8513980235	-281.689020725	-283.085115779	-266.92234596	-2.45918174816	546.678818472	308.93815599	-381.764310968
Sample74	37.1861981809	39.6732783955	38.3322245303	-44.5416820939	-324.929837143	-21.8067135685	-93.7293411374	305.172840409	-74.5759296306	-380.025104246
Sample75	38.948714951	37.5886361564	37.0473210587	793.77550787	-107.275218238	-293.634328629	-27.1332082849	-188.163888797	-273.488887331	-344.363140162
Sample76	37.8102000257	40.4344361119	38.2784071459	-130.362851821	182.349696612	283.98308964	-67.5255329992	407.862764239	-45.5366409799	197.358211799
Sample77	40.2410316679	37.4542464792	38.8588514817	159.762976372	287.780447333	-907.712982483	-227.991863821	-441.876123365	150.054102077	-164.247573533
Sample78	39.0643840298	37.9396158731	38.9048198061	-536.936276177	64.3552615855	73.8162425707	429.973573381	196.682594795	-270.739599877	-106.121429486
Sample79	40.5475918179	40.2605414445	39.8275157675	-148.965780831	311.964184939	-152.097199922	-34.5497748408	-94.5397811293	-171.223248321	-199.32772422
Sample80	39.7052142682	41.571063356	39.1604739849	-257.797707754	129.445476647	-35.1488957141	-339.042378176	87.322940579	-83.0225548265	-345.719105818
Sample81	40.4646575342	40.2271832517	38.6752066638	188.333379293	-269.147636398	168.645208463	276.845561053	247.204764307	-456.226461012	-94.3026082739
Sample82	41.3336799395	41.4808698561	42.6305064769	-618.325107345	-486.404455993	-383.809693414	378.799747296	183.364329889	-96.0229838755	116.781368816
Sample83	42.8304842981	41.999456447	40.2605079482	-592.107968966	-166.167320067	-307.961732849	155.231619194	-2.44782929793	153.644085566	32.7474841251
Sample84	43.4714615623	42.020527465	43.6487571339	290.238117651	-99.2255683151	182.044638054	180.049187561	232.593983592	162.380945605	-133.950021178
Sample85	42.8695684436	42.4224229011	42.0012552676	259.584334276	-86.6300811769	302.45122808	357.633208329	-109.227678333	258.903538787	12.8890529876
Sample86	42.7184347389	41.3622454272	41.8500328152	141.522593179	-211.659403806	245.747221983	182.683520478	-30.2416545797	425.1612012	-84.4677667268
Sample87	43.6507702563	43.0293550301	42.0011396001	347.099232313	-272.034388175	-257.142569001	-262.330502059	-167.295782211	-177.614152877	-166.34441805
Sample88	45.9215782175	43.7697792248	43.8621375362	399.455073439	-48.8980513552	-309.884330965	292.761012355	-290.378295001	-589.048790388	-47.7165459192
Sample89	44.8582879538	44.7102423656	44.9965259153	-202.531847545	-110.70005821	-3.55551611144	102.181328109	-234.135877449	-75.1501828453	154.376645816
Sample90	44.4353987152	42.7845475907	46.0917742384	-59.6065063211	-219.882352573	-290.677046432	-206.635674358	-495.954929173	-168.186197989	67.69611721
Sample91	45.6053086036	43.9123088572	46.0370411241	-197.5214611	-693.632417323	-394.924337953	200.139351608	419.422580144	190.493159381	-30.2466331483
Sample92	47.9965111868	45.5492668437	46.2860619331	-342.198343553	441.413948589	-223.398210859	-254.948110479	608.82163714	78.298983721	257.65218197
Sample93	48.1937799924	45.4738192086	46.1637213837	139.765104168	121.626051647	-536.582874811	-240.074089544	69.1066489285	-71.5726814785	-386.083121637
Sample94	49.2643856636	47.8019852084	48.3288364108	509.363814448	78.7980169997	-121.645658429	17.3807663117	59.147858836	477.145304579	214.420306409
Sample95	49.146375694	45.4008140393	46.9942991194	-169.841475869	331.542621677	-208.572592973	308.427765704	323.948653692	703.661494379	-285.810556455
Sample96	49.1199302763	48.1286275749	50.1247439425	217.371069635	16.4253879422	-349.670857511	193.501758341	224.436368015	-133.531386554	-318.12583486
Sample97	48.2671790638	48.0515192726	48.0907610629	535.330098773	210.442413754	-20.8467510654	-66.1625765096	-365.187065847	-121.796838929	248.78910262
Sample98	49.9589716824	50.599277873	46.9297672407	256.185072364	-137.435618051	-394.936742361	-177.492297874	-610.897827561	43.3309086605	65.8759147096
Sample99	49.2734742319	46.3043419864	47.594087496	327.410459486	14.8523159065	-472.27363407	1.64836901915	-103.896452656	-522.256560751	-359.08094134
Sample100	49.4785472028	50.432594081	50.3083904295	-16.0182968098	-589.100762112	-194.127382368	145.949180468	441.292227912	27.6441045651	-216.565278859
Sample101	50.0517262851	51.1916783305	50.1611182139	101.304334475	39.7657577046	-350.096691535	-38.8795493018	80.4581033185	351.149010918	570.332270429
Sample102	49.8310196143	48.707959326	49.1316100838	100.921548145	487.398853022	28.8062327047	637.592785185	34.1739492909	-162.049995345	-10.6341041862
Sample103	52.4701226919	50.0294580849	50.3147239653	58.6136766439	-320.291877298	727.433457731	-273.863509276	-14.4875394306	418.363995982	-126.004190813
Sample104	52.0038818697	51.1386412207	49.0439280353	176.637525698	-297.762266065	-77.0792830608	52.4051330585	-705.680907206	177.91499519	61.5885495895
Sample105	52.3337930862	51.9359762012	50.1958749842	-397.933672704	216.335469284	-101.550181157	-408.339904789	-258.44274199	110.128182252	-85.5382098314
Sample106	52.7169427549	50.6720048952	50.655263329	-127.611102109	-296.323872355	-271.958235679	86.8409627694	-61.6012938037	-519.777704375	370.24403453
Sample107	52.434579194	54.9740422319	51.8828214149	-164.757049166	315.365727246	-261.541810338	147.271579976	151.914503461	129.444143056	-412.183243484
Sample108	53.8708533184	54.3595135588	53.42748137	-350.307551253	104.736446349	-445.522113083	-346.734598752	319.696727093	-81.7679933503	-118.539529806
Sample109	55.5871540356	53.5626588071	52.3663474573	307.050300951	363.601666888	99.3132853312	375.675124379	70.3054168838	322.038615351	-205.780686728
Sample110	55.2567965009	54.8878691137	53.1778912308	291.723020417	43.1227173949	-46.0318996804	-143.601495851	-529.122952671	-254.644562863	-507.061563484
Sample111	53.3382679834	52.7996502756	54.889875531	175.209442837	472.907602582	-47.9030264381	110.956850842	-251.339438519	-505.472020429	618.708908081
Sample112	54.6876041685	54.9347334806	56.4324080054	42.2979057982	-183.790986237	-183.384592254	-70.9844885995	174.455730699	-143.984423585	176.613162035
Sample113	55.622705988	55.7724712075	54.8813740465	-18.2529714821	-385.548517992	314.669262651	58.976657695	257.368140908	420.495680315	425.163576354
Sample114	54.9509960762	56.4219762137	54.031218476	42.0051326708	65.8681337638	298.296632527	-172.650410971	-133.248356858	151.544158999	-304.953451996
Sample115	54.8830813647	59.0080850383	56.4848330433	-502.006229329	61.8092609299	-71.7332085677	40.6963497456	322.712019795	-411.977197455	243.08174225
Sample116	56.8358223961	57.4377542252	56.6132118894	-79.0168575248	-255.728566947	-468.163963399	-348.831750336	59.4713024165	-477.830389751	475.562397315
Sample117	56.4422783831	60.7541567922	59.8603880406	302.073369469	-211.325107952	63.9919000386	-38.2097913049	618.58639949	134.24910217	336.699904146
Sample118	59.5742874998	58.1858107686	60.8316257465	227.414031283	-0.179349521231	264.622226676	385.359985209	-450.471046915	141.861073486	212.227763435
Sample119	56.0021774474	58.7049303102	57.3183529514	92.7251177707	-416.02435801	407.821682162	109.962254287	160.725376447	647.534626396	-71.4044015643
Sample120	56.7462072705	59.7920710084	61.1398346783	-64.5115454448	-564.810298441	174.92550524	105.818639755	-142.879869332	246.376173717	-213.467733806
Sample121	59.2397671462	60.0661734458	60.4551778893	-253.591772808	263.026653943	19.6422923333	489.84275693	624.74941664	-433.742015065	84.4849653104
Sample122	61.099129786	60.7600719314	60.4008943793	208.97759327	-356.923136396	143.989289818	425.332206491	111.485581952	-319.972725405	273.904520409
Sample123	61.0204566215	61.1128131904	60.7566982123	192.925822835	255.097856746	-348.473190537	93.4995176319	18.08321672	103.978735046	558.960869868
Sample124	60.3558138513	63.4465549382	61.97353162	20.810257197	-48.5539888262	-244.589977315	-401.062730116	-492.148179955	-105.566245441	-59.0596274366
Sample125	63.4040883388	62.7550358412	60.7698671102	62.909173807	-488.404615539	146.33930217	268.434954314	-475.800739813	-887.983955089	33.5568562228
Sample126	62.9209733457	62.3785609014	62.7323780784	-122.733843278	226.262706881	247.497866768	-352.691643647	69.4954011635	-423.76772198	-481.070163609
Sample127	61.1223128412	62.9742076474	63.0622959532	546.893274192	-79.9885326842	-235.423776979	329.750962336	0.530866126218	-728.213960609	-46.7135902687
Sample128	62.4966656061	61.2740954577	62.8499477864	-85.2553389964	896.047845261	-69.4733361448	-236.469333484	-22.5754744131	-151.667231529	277.904009922
Sample129	64.3780775265	63.3289420433	63.568831681	175.837950553	-352.469054984	113.416229009	-121.637666521	241.238927112	301.666538988	19.9187073491
Sample130	64.6163856414	65.9978224161	62.466134304	37.2099201965	-314.382845317	-14.0164574252	165.153519249	-64.4987798638	-313.883323612	-11.9520883507
Sample131	64.7859601991	65.136287388	64.7066461934	12.9611709199	-186.988266657	-13.346653288	95.933244061	205.729342735	-65.7999493065	-115.474736293
Sample132	66.0320449716	65.8572390252	64.8801036604	-161.221436882	551.276958907	-251.651495157	16.5362091939	10.2559553275	208.388297987	355.350116862
Sample133	64.461841796	65.9259787011	64.6355751695	-502.762683866	130.223953682	-207.512693281	128.036205464	306.889620357	-57.6932757921	195.58002407
Sample134	66.8704188707	68.0139488275	67.3639041708	-622.245561851	-523.233578604	1118.57250444	-126.154250465	-198.502530898	339.168721786	166.564438613
Sample135	67.3277951529	67.7007836209	67.6071726352	-96.4200443398	-123.08205724	434.430385723	-26.8397167737	125.344935162	-65.8402347545	379.762964162
Sample136	66.4313600371	68.146118217	66.025808602	-288.479095025	-86.9610089619	-328.932184877	-36.5816525802	-418.272914862	346.264460708	567.55259877
Sample137	68.3158443937	67.0060716852	68.6159369603	-379.915122211	-10.5216041013	282.504195041	434.529058906	-303.841451767	0.35051499294	407.131514771
Sample138	67.9798281841	69.0138555783	69.3039089064	320.116974409	837.754799694	485.185477322	157.501839365	870.084443801	-185.959736229	671.795414349
Sample139	69.806314106	67.8735245872	68.658100965	-350.24091994	-274.816874565	307.517006866	547.940368806	50.2421903487	-87.6366631403	-229.119781906
Sample140	69.1231303287	69.547988889	66.9235029344	391.714968101	10.897225447	-254.216160685	278.266854667	391.241261498	288.589782697	137.928896719
Sample141	69.2113041687	70.750786378	68.9142070026	-117.170243661	-98.2614693037	-150.12775183	459.505892781	333.681039499	-18.9103232491	-258.104252735
Sample142	72.2858873423	69.9107615398	71.7966243663	-478.365310305	233.720423358	440.406537092	451.337859361	627.664701787	-489.249266009	269.295021687
Sample143	71.5433567011	70.1636647252	70.8187774899	162.763894942	-232.019505068	261.111736107	-28.9945528976	-148.274340714	178.816115698	-298.865271631
Sample144	71.7388986425	69.7905972498	71.3436694586	58.8941710254	47.0431661683	-46.4479975025	208.697271016	-573.917824728	155.796404435	706.689160049
Sample145	71.9633196893	70.8571884815	70.1085035645	-14.9175079476	-32.1177599148	-598.218962173	343.092254662	-167.702856532	331.841249142	-234.149911192
Sample146	73.4457311151	72.0626304656	73.1404449746	-358.4616975	273.446910337	278.858220865	-195.981899104	-531.923125676	-4.77031298193	-190.097537057
Sample147	72.9115334965	71.8476087862	74.2266491316	309.536941254	359.226859257	210.069123479	317.694747394	-638.183368457	145.755013691	-247.038665464
Sample148	74.6010622649	71.7188250686	74.0170317097	159.270266668	-208.808795714	248.574754486	38.6009136085	225.351530493	158.494294505	246.267343741
Sample149	72.1935401314	73.7849813396	75.0057793316	370.226670287	-312.904132662	137.575344761	17.2477824627	-90.185510923	295.783137427	507.351782725
Sample150	75.2862536386	74.056289563	74.6322495137	-286.919212842	191.615188873	9.04577961259	197.41949725	-341.333704532	-30.0833827784	-296.579165489
Sample151	74.9795550197	75.6013847512	76.7407518373	-111.275705775	139.660188518	318.604727672	8.51769796424	71.1734698391	-94.6959036655	606.392647137
Sample152	75.1662143496	75.1971584394	74.5373786619	-241.990909367	154.900222851	-379.505436088	215.80266863	-196.183788031	702.782935922	-407.361267624
Sample153	76.4131948128	76.6659118977	76.4053083232	28.6534605487	222.873540517	247.410019169	333.10629222	-298.954298797	-222.577909386	-447.224097948
Sample154	76.8768328897	76.8970315597	76.911037864	-628.934659725	465.053014608	-259.695469365	321.904161005	-104.732921267	1.93101949304	-539.844000559
Sample155	76.0982482138	77.0623797371	75.5406563166	758.98218671	208.904698876	-195.959567426	-321.47082949	300.220169188	252.029787857	314.569040616
Sample156	77.6031904848	75.8408541825	79.2303992728	241.504167468	-307.943910344	26.3320886899	107.378885167	325.953628915	-259.984201057	182.457510692
Sample157	77.6199661303	78.8631317691	77.7073558124	186.714656218	325.728377341	-457.002687645	-73.8728061269	-235.457913128	-439.594401267	282.29019135
Sample158	78.5877714737	78.0504173715	79.5512068642	-8.83445080917	127.608886547	479.180879941	-172.380806461	-99.91769939	-574.100171113	-66.4518470471
Sample159	80.1264173717	79.3892470135	79.963987353	-466.080862009	212.803360632	-37.0790754976	219.645543779	-617.08819018	-345.999847719	275.705095997
Sample160	79.2724301741	80.7984769501	78.3816536331	-684.502580969	-93.9830012731	-45.658940404	207.311629201	-307.080305539	215.233045468	-81.593332388
Sample161	78.3415169049	80.4554204759	78.1210138297	-302.716910406	-358.976326834	384.661257282	144.637274197	155.729956838	3.19703425704	-171.505197677
Sample162	81.259465562	81.8748794147	79.8012865003	364.276396828	-49.7461390267	83.0939376774	-96.0765596244	448.667272852	-612.064072568	-523.335150779
Sample163	78.9045548016	81.8680731552	79.3279012211	-145.816279071	-21.6117492524	50.8994349386	-248.587609633	-155.279848102	-169.076476216	-212.613675774
Sample164	80.9746761561	82.0452365843	82.4041449786	-422.500272684	171.231052177	-111.360167966	652.954756294	-453.480353899	-121.720288719	44.5691545131
Sample165	82.5599203221	82.3482858359	82.1922734715	-183.402321937	6.87054665036	94.1743309605	-116.22283527	-290.010375048	-199.572396154	-134.585850002
Sample166	84.7916988241	83.8005339588	82.5749097615	116.996138811	-11.3313045769	280.63381667	107.862981218	-108.75473032	69.6405188375	-145.208164132
Sample167	83.6662334563	82.3140140723	82.2696279914	-208.975115326	256.875330955	-4.50577993776	-320.115232936	363.301754856	-142.457950617	-389.003313638
Sample168	84.4805082511	84.790804399	82.7035993429	-377.935279024	156.852489765	524.670699755	99.3571437893	375.390982796	-105.818949043	188.907284699
Sample169	85.9600478163	85.8979267031	84.3417702716	-0.570613976408	339.531804548	381.152386294	-344.226212915	179.233921857	5.66915904232	253.443878084
Sample170	84.3573911002	86.4393947528	84.9735664018	595.750393122	264.58137977	176.66385012	-561.810502371	116.987337177	-107.52546488	-114.036700159
Sample171	84.6340918468	84.8914326033	85.4432490318	216.008398776	-64.2199572791	-259.074045153	-70.209005761	-232.86392745	-32.8224732926	-351.780818205
Sample172	85.8563356454	87.3815353465	85.4658155055	-152.771931444	355.294369889	63.4442377325	-14.6842370877	-303.484138464	-877.879671064	413.38141154
Sample173	86.6529415831	85.3329829157	86.5688844406	526.847506816	-130.150572799	140.706514699	243.51619845	-113.82216516	-212.060853282	36.5332966391
Sample174	86.3833042393	89.0091655073	85.5901128233	420.528402304	-312.672805843	-312.517716682	586.016824538	544.595533784	201.142653548	-166.102108234
Sample175	85.6008781322	88.8176044449	87.269313574	49.1659671302	15.5940055128	111.270789019	366.90485494	-305.572446052	91.8722422483	57.357858691
Sample176	87.2678633396	87.5333700714	87.9481716455	6.45991312521	77.2748867393	-314.84429601	15.7641906299	391.391561311	-206.883629533	211.569530071
Sample177	88.1359242714	90.0707580529	87.4621320123	-336.10515993	-247.128359175	398.560858748	366.433956275	194.345948717	-162.377248739	274.538096522
Sample178	88.5721029176	88.2503942111	90.5220192641	-131.596270947	-524.969574694	78.31369004	45.2275837778	-145.578689253	43.2909083608	129.407839353
Sample179	91.4330969148	91.1283281011	90.0206791968	419.363892929	-218.960392286	-338.926340887	117.003198338	522.19987267	-3.1299189561	353.570631469
Sample180	89.236562495	91.6042992728	89.1484510179	81.0089603468	-229.045591396	47.5476291925	-143.284021168	-427.676426935	-213.18252615	99.8086867053
Sample181	90.8283883176	92.1343457604	91.2721811983	265.799669871	140.793608383	394.723077116	-282.439993545	570.772618707	41.9864414995	22.9012669389
Sample182	90.6665521202	92.8902926555	90.3714938896	-418.372576426	-586.547949986	214.138095857	-247.976733428	-572.537330113	628.944175354	136.524698872
Sample183	91.7668602627	90.715280412	90.803592113	-458.197505311	272.637926635	1073.18797612	-71.0478358639	-363.172092115	-399.823074973	226.684799316
Sample184	91.7043161024	92.3092953415	92.5431110521	412.841750828	-954.055275321	302.544056487	19.2801223559	6.55763679496	-310.61772537	430.056748371
Sample185	93.754690232	95.1167458873	92.6991176488	617.187951522	-658.519671199	-137.703850084	-58.2808399802	-595.830934778	473.102734442	-252.155244182
Sample186	93.4244070313	94.1286091927	92.0137865297	-297.946321948	-54.7887914485	30.5689642343	-11.0086841221	34.7553498554	761.864324623	19.5245726053
Sample187	93.0341689602	92.2129958607	93.8320799241	14.6982846168	503.006057151	74.0841339553	-323.564622592	-103.563553445	51.1598686616	585.495191551
Sample188	93.6651761182	94.3080790658	93.7267724053	2.5645801543	-282.142055158	-228.101763151	-512.638602701	245.475045249	143.942928605	-267.89428433
Sample189	92.7340978842	94.9016046214	93.4729613577	-494.314264631	-154.833310537	32.2162428488	22.0910894146	-150.108161035	663.140851645	-256.389292567
