Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample40	-0.766863342939	0.112883607154	1.82610541656	-3.41992601803	2.85976256711	-1.31749123272	-0.937412714476	-1.66592268725	1.11003373154	-0.270276960501
Sample41	-0.623005150094	-12.0180272556	-59.4832479031	-4.99674785891	6.61127444471	-1.36026457119	-0.902865633164	-1.80988498119	0.86098671346	-0.290586709091
Sample42	-0.679160573465	-6.22861572436	-30.4741452482	-4.40642475497	5.17038021008	-1.37749735304	-0.910834977985	-1.7147957701	0.965397871301	-0.273174605042
Sample43	-0.98072892776	1.78700431407	14.0521997889	-1.55649527613	-0.264002055601	-1.28560409759	-0.858158021594	-1.69708834647	1.03323443391	-0.381774988451
Sample44	-0.94642651001	1.05058914065	11.6149822552	-0.948713259465	-0.962701506607	-1.29872121841	-0.873946530039	-1.75986261357	0.969077308318	-0.38714483503
Sample45	-0.676897612436	-8.19520447963	-40.6991601136	-4.58652750832	5.72018980659	-1.35502511784	-0.953280441557	-1.70342048134	1.09254777028	-0.282552517599
Sample46	-1.03162705234	1.06149897534	11.4843957665	-0.929776055051	-0.939354755725	-1.21355083764	-0.981077563843	-1.7106442186	1.00518704382	-0.288521016985
Sample47	-0.852434602051	-2.10100453701	-9.61297218667	-3.85566176917	3.78372930465	-1.1952110875	-0.883465855492	-1.57244876455	0.967307932353	-0.386994689197
Sample48	-0.959000312882	1.5981561131	13.3855442533	-1.33587149777	-0.483754981382	-1.31827560151	-0.926383324338	-1.72372027929	1.01231568192	-0.318588131189
Sample49	-1.02112229347	0.939522075897	10.9669926054	-0.909931427857	-1.01636744251	-1.27585971132	-0.869822550871	-1.66419189697	0.993838830266	-0.339683390064
Sample50	-0.799502876683	-2.67940150636	-12.3108800757	-3.96621005915	4.04825178693	-1.24985461332	-0.815024899698	-1.7083540616	1.00904013602	-0.34863688608
Sample51	-0.963556570014	1.77421613952	14.166759495	-1.5371468345	-0.264738000553	-1.28802189696	-0.942527209381	-1.69785653362	0.998755969055	-0.411268849641
Sample52	-0.831046592444	-2.91205208088	-13.4750639614	-3.93775724561	4.07026606739	-1.24134506866	-0.895899585461	-1.68071660257	1.0014853813	-0.364429799818
Sample53	-0.853193159195	-3.94565947298	-18.9938618902	-4.06571353203	4.47442988515	-1.34348647699	-0.916998567473	-1.67581104208	1.06675066508	-0.286803501248
Sample54	-0.864418734164	2.10019376499	14.2378421986	-2.17983359193	0.817893686801	-1.39152102439	-0.884874122723	-1.7240923449	1.04620136727	-0.387121697704
Sample55	-0.698234260677	-9.53615029295	-46.8652915927	-4.74650201232	5.93517447846	-1.26568969284	-0.925296810052	-1.69395854663	0.97183465601	-0.433281369866
Sample56	-0.906621048015	-1.18471898814	-4.80335420127	-3.75160803045	3.43858038222	-1.28109565482	-0.830170051598	-1.59944527617	1.07498695915	-0.338665595005
Sample57	-0.998388209755	-0.585899250846	-1.27618985734	-3.51098207493	3.09205301648	-1.312179864	-0.960771990524	-1.59864925627	1.05717453014	-0.350120909328
Sample58	-1.03398866477	1.85964059647	14.2651053452	-1.63019024788	-0.151927730413	-1.21784641726	-0.972558547452	-1.7021378329	1.02025053771	-0.302891689883
Sample59	-0.974289366014	1.42679228027	9.24088582569	-2.93774457387	2.04124080389	-1.30927171554	-0.792670804094	-1.69968940578	1.02821468332	-0.312392198246
Sample60	-0.889129924895	2.08848185387	14.6297121017	-2.00728020002	0.419085567078	-1.30656657505	-0.940043661037	-1.73766708276	0.968493977002	-0.372912195674
Sample61	-0.612758732715	-11.5789054213	-57.3737040046	-4.83521292703	6.36627192327	-1.35944211051	-0.95867480749	-1.61847611023	0.983466148665	-0.255587786798
Sample62	-0.953160660942	1.94409315501	14.3891690113	-1.70234129541	-0.0365030488289	-1.40318902078	-0.937051032942	-1.76258216436	1.06151864507	-0.397717079498
Sample63	-0.993615635043	0.413870243077	3.57303468931	-3.30631113698	2.70317308959	-1.3198201616	-0.905942428177	-1.71710911426	1.0118826657	-0.213569906277
Sample64	-0.846096694221	-3.26279809824	-15.4243088596	-4.01941889572	4.18609875594	-1.34426877835	-0.919874423312	-1.60165970174	1.01317511952	-0.322133888393
Sample65	-0.839235507361	-0.968441758742	-4.08777156755	-3.72314281035	3.37174264604	-1.31231930594	-0.978102144736	-1.71674719316	1.04308202787	-0.322416989312
Sample66	-0.909925532586	-1.95973354366	-9.21757626152	-3.86877778231	3.80462688142	-1.20418571292	-0.803132647129	-1.68617003107	1.02845914896	-0.331822520659
Sample67	-0.897192336593	1.46770773227	12.9614936369	-1.24065750149	-0.605411571987	-1.31798039324	-0.961625607789	-1.74005324509	1.10241254201	-0.341776575768
Sample68	-0.965700314126	1.9396253328	12.943133305	-2.54660504085	1.14639144835	-1.2452615733	-0.9409859877	-1.68741064535	0.98291556082	-0.379138418023
Sample69	-0.53653910723	-11.6241821684	-58.3885007292	-4.79539183031	6.4200802483	-1.24345387969	-0.973654640452	-1.5202310817	1.08089681681	-0.287354258409
Sample70	-0.908570878635	1.97546833248	12.67697069	-2.66322884164	1.31762830538	-1.21535273603	-0.947804366284	-1.72411431589	1.09155046621	-0.332724921579
Sample71	-0.957735685605	2.0450155249	14.6011074816	-1.8836922868	0.115784640295	-1.21440372987	-0.967045393582	-1.67887253215	0.98225075747	-0.285176151628
Sample72	-0.66738912281	-8.37303616136	-41.9758848327	-4.59227120003	5.68984600718	-1.3180686111	-0.929059606016	-1.72542729462	0.982474416219	-0.249807060954
Sample73	-0.92590901976	-1.00776504882	3.17476679492	-0.0194838685489	-2.04342869717	-1.2111021913	-0.934203358983	-1.77203159584	1.0033183443	-0.329440954406
Sample74	-0.943268811157	-0.799595322851	-2.99203176892	-3.71892830713	3.27759289962	-1.34682055723	-0.867851843838	-1.66314203043	1.01470309221	-0.298368819097
Sample75	-0.639432631277	-3.86415244421	-18.4999380099	-4.20347555738	4.3063614235	-1.32935107001	-0.968168146254	-1.70115198714	1.00320817725	-0.305041621854
Sample76	-0.713919895943	-2.44345567685	-10.9707515934	-3.93239469781	3.8795379202	-1.20944497077	-0.903391385579	-1.76711250262	0.966493657536	-0.334181711509
Sample77	-0.894975974962	-0.265459000206	0.653572774728	-3.53908148342	3.05052925943	-1.25753046802	-0.823727074394	-1.67507891177	1.10380490362	-0.349949146759
Sample78	-0.799355762986	0.416812500072	3.57710826099	-3.39150305966	2.74412994165	-1.24841917281	-0.932955103741	-1.75722038124	1.12355235508	-0.346812766962
Sample79	-0.905444370306	1.18780699129	8.24550737016	-3.01697059937	2.07116806168	-1.35154475663	-0.877943955114	-1.7212795287	1.01313331888	-0.338821061313
Sample80	-0.721817039734	-7.64604870334	-37.6500516192	-4.54358323639	5.41997309012	-1.25231364734	-0.830760969106	-1.68208223653	1.01839410059	-0.429577251908
Sample81	-0.66099411074	-9.27884531529	-46.5036399961	-4.69302035389	5.83385958426	-1.26089467098	-0.857741413261	-1.67720877751	1.08346040956	-0.340529889105
Sample82	-1.00512598696	-0.283692624071	5.72543478101	-0.31243593622	-1.85620603983	-1.32952450102	-0.919966061957	-1.73065197738	1.03229378169	-0.314340225479
Sample83	-0.977393067275	2.07232754198	13.9069929152	-2.30584697075	0.822527739196	-1.33568798231	-0.946628733382	-1.62819267357	1.01967171785	-0.372076118831
Sample84	-0.899187575093	1.14545703839	7.94724800666	-3.05529326695	2.11347043281	-1.40642212863	-0.916519295331	-1.70460976765	1.00440089534	-0.267203776117
Sample85	-1.04658792872	1.88681634647	14.5242889887	-1.62398387677	-0.0213581812196	-1.23663288895	-0.840905618557	-1.61017357679	0.966472819662	-0.302803810782
Sample86	-0.79953270624	-6.64619311845	-32.8922447075	-4.46164715342	5.16393361729	-1.20252967551	-0.865245060213	-1.77672962739	1.04904719671	-0.396171715115
Sample87	-0.942130456554	2.09529881539	14.6470328043	-2.05952411726	0.517109524073	-1.24843198484	-0.979991261569	-1.69822260387	1.01845801385	-0.434908932363
Sample88	-0.922013366721	1.30505718141	8.90471637728	-2.89037586038	2.03842252965	-1.30025443577	-0.936146660674	-1.6232875808	0.972628736034	-0.265867723943
Sample89	-0.701696662626	-6.37295243121	-31.5174009579	-4.45447534901	5.1983155804	-1.28629266842	-1.0275225489	-1.66150970944	1.02120785709	-0.276723901915
Sample90	-0.861392692359	1.86984453528	12.6490584866	-2.58403437017	1.2780658608	-1.31944274272	-0.897795838512	-1.69870852299	1.03655543782	-0.339551114878
Sample91	-1.01465686128	0.25441254609	8.16047500928	-0.516577962442	-1.53431087943	-1.28557498812	-0.857813948853	-1.74207839851	0.966213199322	-0.334142457185
Sample92	-0.985688637434	0.847375455538	10.5719869971	-0.869150176272	-1.09597173006	-1.26910936204	-0.933614132504	-1.71608394776	0.964030691856	-0.310207019802
Sample93	-1.11062067552	2.15800303915	14.58532748	-2.08664722428	0.569971479197	-1.29730801361	-0.954512852475	-1.63849956701	0.979153465709	-0.325380386147
Sample94	-0.798314315062	-2.87939899489	-13.6639208305	-4.08872197911	4.07749741144	-1.26100374296	-0.853540486318	-1.71722550478	1.01519126521	-0.363670613102
Sample95	-0.849666157395	0.0747684307374	1.55991085658	-3.50571161736	2.8803791795	-1.29797391968	-0.950190422616	-1.71375863305	1.05799519315	-0.313397293504
Sample96	-1.06534276076	2.12281693899	14.3290585243	-2.1322940708	0.693846495463	-1.21990043426	-0.930894746668	-1.62488053346	1.00561957286	-0.287189927368
Sample97	-0.981261905327	1.97960378632	14.7129986613	-1.7994004866	0.115308977359	-1.2922834198	-0.878948380785	-1.70696278518	0.954400230638	-0.34436764933
Sample98	-0.93236888299	0.366575538115	3.24828956538	-3.35677884373	2.59153279825	-1.34280421949	-0.941226739104	-1.69412252334	1.01868617358	-0.31535187303
Sample99	-0.77980026277	-3.67863852361	-17.8750631085	-4.15870604171	4.31028135086	-1.26505822316	-0.896813976845	-1.71248153701	1.04090646286	-0.300015315143
