Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample24	-0.121771996011	-10.4206112701	-55.1620049763	-5.14779524256	6.39103251456	-1.27379733096	-0.58474650325	-1.9699894125	0.537908528689	-0.0519243411342
Sample25	-0.936789687113	-1.19022472916	3.83135226701	-0.794607356757	-2.60537480999	-1.35796236849	-0.936001338663	-1.38569785584	1.05918755881	-0.721794427611
Sample26	-1.0429260598	-0.155456778155	7.14582756947	-0.871072398851	-1.45939707623	-0.678931437061	-1.52196069168	-1.82706717603	0.314344109142	-0.653052540739
Sample27	-0.565061601267	-5.99181298068	-28.6857764872	-5.85429851668	5.45433632294	-0.524235680409	-1.59152748464	-1.94715677693	0.720545053948	-0.985463052551
Sample28	-0.918117106607	-5.54853768838	-33.7961386782	-5.59489621886	4.61972885069	-2.33678490816	-1.56668781049	-3.11375230548	0.357660584208	0.695987320275
Sample29	-1.50669553413	-6.64945300256	-31.7069850136	-3.91956298424	4.41182360669	-0.584069745782	-1.19029821677	-1.14374893592	0.323241069663	-0.754250930946
Sample30	-1.03467953653	0.675764444632	9.27074352375	0.22602646873	-0.842119140631	-0.752144778491	-1.87264405576	-1.30315686524	0.400396460332	-0.59731230332
Sample31	-1.35929120508	2.18554627017	13.2635304403	-2.80307471243	1.59362445192	0.665037334101	-0.893953552617	-1.09317221277	1.08639154207	-0.346322521124
Sample32	-1.77374097367	0.337628611768	7.91309177361	-0.496193055634	-2.03955180606	-0.844129641966	-0.616284051738	-0.851891390929	1.49245403872	-0.309335672614
Sample33	-0.544376403379	1.04654248839	13.4599551243	-1.99987411251	0.853989577893	-1.04737057442	-0.556051275142	-2.80219145499	1.55500001582	0.143239805043
Sample34	-0.423734917251	1.25489317607	10.8903823596	-0.656841816566	-1.05289734003	-1.02263511014	-1.03870258904	-1.70455544354	0.598174305728	-0.148610342957
Sample35	-0.598757981978	0.692909589731	5.7518850423	-3.46606577431	2.83358472755	-1.01320374764	-1.27086263975	-0.928084290858	0.915973021374	-0.505715980008
Sample36	-0.417245308683	0.6596159552	11.6559632471	-1.08201416384	-0.979232771523	-1.16799582736	-0.75218709303	-1.61400666407	1.00495844737	-0.222118147952
Sample37	-0.966206320278	-3.08062166972	-14.423496166	-4.06597757443	4.18671905461	-1.14090621029	-1.64471827724	-1.47947372071	1.26505739716	-0.260982224163
Sample38	-0.573684372991	2.4389460332	14.0549840772	-3.20548723986	0.602458549521	-2.07098524979	-1.40550249924	-2.1829454607	0.965171420031	-0.655802687577
Sample39	-0.126156782463	-0.640344907298	-8.26956094331	-4.40412365627	3.05637524968	-2.05008647657	-1.49700436742	-1.56389250121	1.98620013266	0.429592091864
Sample40	-2.1847198059	0.794560696998	1.19663452531	-3.12891836064	3.18373326566	-1.81292773432	-0.664189428573	-1.68189134717	2.19947740567	0.290367891947
Sample41	-0.0255965812352	-12.3621086125	-58.4533216127	-6.93908600233	4.66501346217	-1.83064119374	-1.28733174193	-1.10705853006	0.700390603564	0.422640083862
Sample42	-1.38154459937	-5.82892863185	-30.4792459248	-3.678597375	4.71903806115	-2.10769074298	-1.37542094386	-1.75623880361	1.40761702315	0.484571003269
Sample43	-0.714874191329	1.80196340127	14.8170201551	-1.58832494238	0.262955392629	-1.29173594893	-1.15816959839	-1.73680273526	0.735188096479	0.380578518883
Sample44	-0.0849589401592	1.1142109589	12.486824363	-0.460401490476	-0.602442033172	-1.74258077618	-0.816423305502	-2.44753521784	0.522013142059	0.25145105811
Sample45	-0.371357394504	-8.9906521694	-40.3167681803	-4.05444756731	4.72637363134	-1.43835221018	-0.118599601453	-2.1078329656	1.28374828925	-1.03202285748
Sample46	-0.743234674256	0.704585962564	11.7435332441	-0.458572040793	-1.48063877799	-0.733640021283	-1.53419929144	-1.31134166011	1.06358639429	-1.00626975118
Sample47	-0.556013966411	-2.61281465116	-8.88963434395	-4.252597968	3.89425376222	-1.02882598894	-0.284563818177	-3.19476045657	1.72655222476	-0.793021446019
Sample48	-0.524518556418	1.80756596168	13.4274024834	-1.65283451501	-0.391463158767	-1.22006650509	-1.32245427809	-2.17078788228	0.942840033758	-0.0637700192325
Sample49	-1.37120336368	1.57877207819	10.8892204578	-1.03655622239	-1.12965601843	-0.991260927143	-1.13605500787	-1.56644436348	0.735323884977	-0.572007477517
Sample50	-1.11701320289	-3.36615312642	-12.580925571	-4.05316656825	4.0378877136	-1.58743768101	-1.47799878508	-2.23476643487	1.61999667662	-0.815456668873
Sample51	-0.539677713286	1.82638488384	13.9509862998	-1.30435089101	-0.394970425507	-0.66439446712	-2.0853896666	-1.86087652629	1.04299844221	-0.605490163698
Sample52	-0.808890340385	-2.8485440605	-12.4691264722	-2.59781232403	3.61577928892	-0.880409838207	-0.896506787692	-1.4274211477	1.15388991381	-0.666995152769
Sample53	-0.39728725784	-3.53479899616	-18.909248406	-3.36869854707	3.57832645868	-0.325823778774	-1.99676913875	-1.91854566812	1.40596331569	-0.623032185513
Sample54	0.186664695995	2.59065888572	14.006294348	-1.86228658031	0.479795442954	-1.50302274402	-2.11685674035	-2.45927991606	0.292292730195	-1.10359786094
Sample55	-0.580608086004	-9.87780252027	-46.4529139437	-3.8421322274	6.19382047021	-1.78927732269	-1.2236710109	-1.61458617102	0.505309230163	0.360064896941
Sample56	-1.55104905246	-1.09964898838	-4.18482403433	-4.28088995287	3.39721964529	-1.41854536181	-1.47464935033	-0.555872022248	2.0632523537	-0.32336193261
Sample57	-1.90344738822	-0.980229984988	-2.10416606489	-4.28850027334	2.50489059255	-0.798881235117	-0.655755446349	-0.0427125901038	0.479365132033	-0.723038526845
Sample58	-1.61029494467	1.15489521648	14.1467593376	-0.984937143449	-0.531617732058	-1.70623954731	-0.852678547712	-1.81588540278	1.02415079278	-0.641931918216
Sample59	-1.75086909178	2.64322187043	8.69491525105	-2.51818457545	1.44900814607	-2.26084671042	-1.01688927747	-1.52403905707	0.839773274081	0.533602835422
Sample60	0.126682622997	1.968888682	14.3235111566	-2.72565177285	0.0991909372862	-0.627059788224	-0.491425282043	-2.48237413347	0.582172594295	-0.46018767453
Sample61	-1.18901237433	-10.7397876668	-57.0773775508	-5.25891395526	6.36681496536	-1.73065785795	-0.795675106445	-2.23521868707	0.919001260222	0.275235379093
Sample62	-0.579040744546	1.9754164014	14.8806809713	-1.04328838383	1.1313595171	-0.61600395304	0.0047247656141	-2.68538548202	0.497460711891	-0.165638562243
Sample63	-2.85675671872	0.430703296995	4.20786799818	-2.7314766332	2.62715814471	-0.658116245548	-2.4659517563	-0.898799793737	1.11821992282	-0.321136615318
Sample64	-1.57160585347	-3.41234734222	-15.0421858015	-3.19958398602	4.0509450279	-1.99045920888	-0.912395377578	-0.939959744386	0.595422770879	-0.231052694404
Sample65	-0.566276202777	-0.367304808149	-3.43975520316	-3.53342321815	3.70990969746	-1.0077342369	-0.301340353921	-1.82522831503	0.229255546132	0.352717492916
Sample66	0.0115603761837	-3.55555455679	-9.63153753003	-3.77219735846	4.06193135029	-1.49209590168	-1.09831500278	-1.86431997506	-0.222435712578	-0.551287583176
Sample67	0.251589057036	1.27680353538	13.2319104994	-1.14272107399	-0.449356740849	-1.3438083697	-0.521291634625	-2.45108666415	-0.00472275988272	-0.880951356115
Sample68	-0.6936103385	1.80291530782	13.2040724148	-1.96036214828	1.3300393146	-0.286576448332	-0.764197728885	-1.334215438	0.665094677244	-0.868913578649
Sample69	-1.1505057531	-10.8320013443	-58.7824565061	-5.87973541879	6.35034706041	-0.54576464973	-0.912097913565	-3.3699034179	1.67014725387	0.16407570924
Sample70	-0.656446901144	2.63174836439	11.771189689	-2.57846307069	1.67720467001	-1.66375198574	-2.16080564826	-2.34165624517	0.0455889749622	-0.357769768537
Sample71	-1.1433915255	2.24507677204	14.8846689504	-0.931369273668	0.046010113199	-1.81733504107	-2.18369345007	-2.05419170707	0.308154490715	-0.789675291013
Sample72	-1.00577728581	-8.97304528654	-42.7727208767	-3.89283891032	5.98968840527	-0.454014516423	-1.72661740313	-1.6896506504	1.28416604816	-0.984164796101
Sample73	-0.0356557139421	-0.624281243582	2.75423441748	0.334421450925	-2.40289454349	-1.1205546345	-1.57682868929	-2.61164749048	1.10940402291	0.0663374857566
Sample74	-1.19767858701	-0.666428835062	-3.27025498887	-3.24983196762	3.79097163988	-2.28229259487	-1.48172336446	-0.569660054295	0.477640388242	0.0644136166109
Sample75	-0.304209339779	-4.52816886172	-18.9526463933	-4.79375228517	5.21500257791	-1.25020377452	0.236745607337	-2.78916590475	0.594916238852	-0.952803693826
Sample76	0.246070426404	-2.24979499619	-11.711835035	-4.0338069243	3.96684632206	-0.281006071383	-1.32251189037	-2.6590114865	1.70563920545	-0.159225671229
Sample77	-0.633795831721	0.319073834815	1.10485012737	-4.60144512354	3.19425656679	-0.748060413518	-0.886619594144	-2.07678793967	-0.372322855356	-1.0207885474
Sample78	-0.789805961199	1.81280053435	3.31829887001	-3.84082122029	3.50201603586	-1.76592411178	-0.762642572542	-1.88185424501	2.08290712946	0.418735412866
Sample79	-0.933856572671	0.755784772341	8.47381328743	-2.8204596812	1.65949805586	-1.91147170386	-1.03097009232	-2.08156325568	1.39259115709	0.336221130654
Sample80	-0.410566248818	-8.1215747865	-37.93578067	-4.82153725242	5.1828480881	-2.18940009855	-0.949147385626	-2.29404523629	0.314945035225	0.465695275376
Sample81	-0.886438375355	-9.24610051261	-46.1320927161	-3.79042864132	6.57150089267	-1.1629134993	-1.69210454737	-1.61363188452	0.619746915974	-0.0790676554815
Sample82	-0.924774073185	-1.6872416513	5.76247838346	-0.0679252909975	-1.76623918524	-0.691771163651	-0.481557443979	-2.03819495426	1.18965447262	-0.1423949201
Sample83	-1.21137963061	3.21363737648	13.7284015211	-1.22665685928	0.556535702476	-1.29362829954	-0.739700305724	-1.0622611696	1.11447394553	-0.489364529186
Sample84	-0.911032856867	1.34289352601	8.34010289887	-2.98729125851	1.17385116042	-2.40045370202	-0.683651656324	-1.64653306521	1.04137432993	0.548160774187
Sample85	-1.96320930396	1.11390366467	14.2504725509	-2.43141037405	0.646937776164	-1.0893875538	-0.0177056948439	-0.895931700437	0.566921759795	-0.486787836043
Sample86	-0.193334309917	-7.34463935917	-32.0145841839	-5.1875387718	4.62061068437	-0.819814482229	-1.67793244283	-0.876301885265	1.62313729903	-1.00934005835
Sample87	-0.37626358858	1.71365000619	14.1703035092	-1.71848818445	0.62086891339	-1.18069810096	0.0275763533235	-1.79434189807	1.18336965857	0.45488594502
Sample88	-0.870184911115	1.45160610568	9.2882585187	-2.60366214157	1.82444920655	-1.36315471916	-0.964737070292	-0.758863171244	2.21090568919	0.550182500412
Sample89	0.0506370045572	-6.01329769958	-31.1312685898	-4.21951413961	5.50578925863	-1.28222898914	-1.48407073318	-1.78010997149	0.559430337456	0.414071179229
Sample90	-0.426070860428	1.10700764768	12.2400888753	-2.77330939446	0.988274916543	-1.52801740502	-1.2319731374	-2.55954620305	0.580798612723	0.145721914408
Sample91	-0.346941491961	0.0128619186044	8.51303365234	-0.931459410674	-1.30919727376	-0.870879268844	-1.39810098816	-1.59517125275	1.64814542704	0.294269990364
Sample92	-0.706861922651	0.923574948349	10.5240042764	-1.06706396076	-0.952195245285	-0.956614475418	-1.4550684395	-1.94839940677	1.50997648137	-0.720893735749
Sample93	-2.68383815676	1.8966615651	14.2633697709	-1.92234501764	-0.10650940852	-1.0854222871	-1.19281047091	-0.682056797975	1.42368232581	-0.318338880705
Sample94	-0.588135873323	-2.48681428297	-13.4651509891	-4.63244020329	3.76454075134	-0.556362997461	-0.820190930813	-1.91573970605	0.742599246438	-0.379451695661
Sample95	-1.22910002544	0.554835132829	1.09375527411	-3.05472147864	3.54585381409	-1.31867520902	-1.82207238672	-1.27688236301	0.552609603236	0.0482369944618
Sample96	-1.77141638056	1.81038137682	14.3211685733	-1.48561677719	0.851478108318	-0.852298322362	-0.0450738463797	-0.324103478038	1.35046050853	-0.26325112328
Sample97	-0.740553309237	1.08248943265	14.3336032307	-2.4980498227	-0.473532517627	-0.803494103538	-0.477825486828	-1.78026363606	1.83523756633	-0.879782328722
Sample98	-1.67635481408	-0.124197207085	2.35653333758	-2.33521610563	2.08963061792	-0.82462923485	-0.486526702699	-1.36917755746	0.608479833967	-0.160284300792
Sample99	-0.669583372073	-4.09123287123	-17.6846405944	-4.19758206423	4.3184880739	-1.74954535751	-0.468955904668	-1.41489744105	1.72672455211	0.00926702325387
