Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample25	13.083691104	11.6868900943	9.27023435619	0.701302404926	-1.69917183347	-0.379620373707	-0.478576311481	0.0542923908019	1.71046885803	2.61884480992
Sample26	12.7358185209	10.5422603134	11.958735185	1.11749486649	-0.808271667769	1.83042617422	0.0449301457566	0.614068527483	-1.00469502186	0.151881776847
Sample27	14.9271838155	14.2730090979	11.0398428059	-2.43510491449	-1.09437217296	-0.455296479066	-0.244725731946	2.45618995908	0.634163560496	0.530928503824
Sample28	15.5479278597	13.8596392245	12.8352388293	0.9324032224	0.477038632576	0.780158300813	1.26890096425	-1.15016616283	-0.775564932204	0.49373343701
Sample29	13.6740680648	13.2306928247	14.6486909443	0.206019532762	-0.910458454865	-0.687047593084	-1.63515037223	-0.251714193231	0.261444340635	0.462569383061
Sample30	15.8284400544	15.6511145436	13.0043187432	1.02998376008	1.39209334781	1.26475593359	-0.772104874282	-1.17083088749	0.224493723063	-1.16050312697
Sample31	17.6196968873	14.088419671	13.6800652686	0.529324664858	-0.68163302053	-0.122044190208	-1.10476054241	1.03536326409	-0.239951584313	0.816062968324
Sample32	16.021525402	16.784683714	13.3912770118	-0.0417579914749	-0.526458541385	0.741666045548	0.23741698671	0.985962313065	-0.993676660813	-0.796905119769
Sample33	18.0766586489	16.3527454636	14.288876395	1.27606273699	-0.601756829238	-0.248220166611	-0.361505213164	0.822150643237	0.919440934901	0.365808887821
Sample34	19.1878298649	18.6099165622	17.5245496248	1.1024810454	0.85431602862	0.158691656781	-0.18031234996	-1.05845898043	0.879546768979	0.566158495935
Sample35	18.7141541131	19.2703462795	15.6793811216	0.0532507920913	-1.2528808326	-0.0404802498219	-0.545142280378	1.9213941892	0.00252245932285	0.249787713654
Sample36	17.7117457183	18.3911271252	13.6053829425	-0.959782574225	-1.04945533833	-0.473488591527	-0.466210536172	0.370593196107	1.2566349122	1.54497661177
Sample37	19.7672891915	18.688270139	16.7811938202	0.884593680835	0.307167526866	-0.0466790535859	-1.12029232286	1.59777647794	-1.10602794147	-0.518235732266
Sample38	17.292215946	21.4808141012	18.4858515696	-0.000686366592588	-0.0894786224194	-0.00522741925058	0.318430912012	0.847905196486	0.423949400631	-1.06332680024
Sample39	19.7594771253	19.4649507313	19.3301741583	-0.844929280522	-0.0829715076305	-0.635841768847	-0.728687123159	-0.566466356893	-0.922761958262	-0.030676442571
Sample40	18.8060245177	21.3151968658	18.0944366947	1.2531195428	0.870325669199	-0.155609523527	-1.02705458091	-0.759985029407	-0.515879133601	0.551887842133
Sample41	21.3871804265	23.8161674565	20.6146176437	0.931008134088	0.0355879408577	-1.31200552435	0.790124917834	-0.368155218108	0.017736001461	-0.352208704014
Sample42	20.0153549636	20.2556715923	19.0502310406	-0.355913191642	-0.2909555547	-1.07214960183	1.54582788373	1.06922218403	-0.320433977899	1.06552036923
Sample43	22.6637147521	22.3676923909	19.9946248172	1.81286067115	-0.440622608991	-0.586015241364	-1.3456325907	-2.31840839181	0.687229048054	-0.897047399668
Sample44	22.557820699	21.9254725693	20.6128374185	0.124560014893	0.130410657922	0.412258810221	1.40672694019	-0.0331452343548	0.339351718816	-0.554465626913
Sample45	22.7581609251	23.5342373092	20.0123062808	0.922469239722	-0.990068583009	0.15122536316	0.00513611870277	0.212047163437	1.91281885644	-2.71760324494
Sample46	24.4358153707	22.9253421393	22.4755546234	-0.207613694376	0.963869205546	2.01985084716	-1.06179784774	0.519758880966	-0.087036057041	-0.879263257985
Sample47	26.7193289615	24.0786922992	22.682815012	0.845140637905	-0.539698164938	1.27995080113	-1.43590027553	-0.199166615417	0.781585542061	-0.893280132573
Sample48	24.8014988509	24.0930832808	22.5410799813	1.14073211694	-1.00428757779	-1.04965555464	1.91515996529	-0.33142888923	0.931733532191	-1.56593318558
Sample49	26.4128947103	25.6304378216	25.8251765869	-0.897744391155	1.51570761872	1.67055504955	0.546811410418	-0.264764505627	-1.64590660417	0.772688038155
Sample50	26.798971634	24.8992037856	24.0507397664	-1.81895196529	-1.89254484464	-1.03497449811	-0.132545351875	-0.0208954708167	-2.63330157884	0.187915791538
Sample51	28.2316678458	27.0133587231	22.9012291383	1.40354079383	-0.631123227831	-0.771464413744	-0.0234681852184	1.32802418223	0.498483780746	-0.349130667229
Sample52	28.5713464615	26.1579457387	24.3832206228	-0.238062858267	0.893668141217	-0.563509463027	-1.11409948736	-0.798325666587	0.102342268566	0.915987239774
Sample53	29.0426051707	27.1457407147	25.0235416993	-0.623315290691	-1.523008191	1.16055416214	-0.721096604199	0.617516212636	-0.104764938927	0.292916387806
Sample54	31.193544799	27.1047796559	25.368077148	0.0879069671505	0.511282140272	-0.799532963285	0.585188078903	1.28511285831	-2.08896666868	2.31657848358
Sample55	27.863424587	28.2048194213	25.1514434755	0.0896502229464	0.624774120605	-0.395928889111	0.932110544613	-0.033783900986	-1.08659828656	-0.644376804012
Sample56	28.7432785698	30.1048330407	25.9400613915	1.58788577656	-1.37556430046	-0.34330828735	-1.0771286717	0.591535271822	0.209840469983	0.811370227825
Sample57	29.2771036754	29.7893541619	28.8321609381	1.35270968118	0.983952076539	0.0617688214914	-0.98743739044	-0.0717173621446	0.252568769509	-1.79879488929
Sample58	29.8879922861	30.2814810278	27.9249495835	-0.0742125838399	0.226938463401	-0.630312825691	-0.261283938821	0.00921911650511	0.338779620749	0.12433051641
Sample59	28.9596037241	31.4567495607	28.9459544844	0.156037575048	0.270510557839	-0.626631808557	-0.629151511388	0.647513458775	1.2908308058	-0.303462819068
Sample60	31.788349173	31.7324368143	27.958738312	1.30157300328	-1.82919785708	-0.789143699809	0.684780969866	0.756026559146	1.59500775264	0.125416243867
Sample61	29.8077876115	32.1619668893	29.0317328041	0.606504069808	-0.305906889315	0.193908915575	0.310340311469	1.66737242643	0.494181384347	-0.18114562842
Sample62	32.5171158808	33.4507096867	28.4613127166	-1.29949523839	-0.208103081525	-0.333984158825	-0.200791249229	0.565751454354	1.73715842485	-0.00413851670185
Sample63	33.0400946596	33.6633208322	28.7108815729	1.42357624817	2.63414873368	-1.6423054197	-0.136015672847	-1.02237747482	0.401405264415	-0.229470299491
Sample64	32.7839656194	33.0685798058	30.7985134504	-0.20802894501	1.181057745	0.997121529275	-0.44867572314	0.093330388898	-1.17477367529	-0.553881059029
Sample65	34.0216573174	32.5124980812	30.5991886735	1.52679219625	-0.0325192647723	-0.344296317627	-0.0974914448594	-0.324943558599	0.196417429642	-1.87589409845
Sample66	33.553457224	34.2683208582	31.4760225701	-0.280076506485	-0.473354118664	0.125626810955	0.628647827709	-0.986230544234	-1.38704792229	-0.109616964731
Sample67	34.3853762963	34.5270210941	31.6484836835	1.10151217414	-0.318263458079	0.153557743797	-0.163663036008	-1.11570243997	-0.305007960862	-0.986257643456
Sample68	33.4000699	36.229632574	32.1188616534	-0.278262539132	-0.65725675832	1.45321486715	0.0712341335539	0.338413846049	0.835600687291	0.373113221095
Sample69	34.0326714173	35.6837241463	33.4168448007	-0.0883615225874	0.632049733851	0.0675947398018	0.686233258968	-0.36946558812	-1.21701830427	-0.624913409381
Sample70	34.300648639	34.798233303	34.6032490007	1.01011996381	-2.18637482262	0.119143246559	0.0341906310882	0.553951129716	1.49333459725	-1.36660886902
Sample71	35.5251966081	36.7374795971	35.4187633857	-0.09195238561	-1.36922689951	-0.000281287333391	1.0284135877	0.204828741304	-1.76037052218	0.678977741884
Sample72	36.1578990499	37.5070599462	38.324797764	-0.201770998163	-2.09962828271	0.00257169216487	0.881823400125	2.15487477689	1.02479472409	0.397395285244
Sample73	38.5851829363	37.8620385781	35.4112712248	-0.549793765629	0.287444006398	-0.111920396773	0.974267783908	-0.930630677149	-0.30328835477	-1.4846832141
Sample74	40.1176746633	40.8694823552	37.7389512907	0.779078502393	0.318202196226	0.108605583224	0.685210330916	0.588331095546	-0.1948996556	-1.39227483703
Sample75	37.0892801858	38.3727607317	36.3268152208	-0.400391471056	0.404222227714	1.55589328083	0.98075877362	1.43611919697	0.190612616361	1.03690828349
Sample76	38.1531487968	38.6277319778	37.306795057	-1.16944565817	0.475317912491	-0.0340267350044	-0.950101789609	0.36608685763	-0.171164872391	0.0142376837721
Sample77	37.3486578067	39.5701747692	38.0354742342	-1.68173287535	0.245020487376	0.243159344907	-0.0554065718587	-0.680555763927	-0.90978896542	0.841419443082
Sample78	41.9067857062	38.8340676846	39.7698230284	0.871917445355	0.885435374065	0.479763152892	-1.66091480761	-0.283977418258	0.178941780635	1.96831524529
Sample79	38.6223914237	39.6397727595	40.4118810681	-0.287879332263	0.0841130115247	1.45568090163	1.02941386251	-1.16073510465	0.574316160459	-0.716554969183
Sample80	43.0363594579	39.9004626384	39.6616093476	-0.605771973854	-0.55520020961	0.162668154183	-0.519002800931	0.769977090056	1.32067976299	-0.123279211053
Sample81	44.0233874098	41.7097071717	40.8130139226	-0.174544556079	0.331290357857	-0.369075759223	-0.646769687044	-0.272616625915	-0.585337055939	-0.353041697356
Sample82	42.0458930853	41.5801566521	43.4904427938	-1.40921844291	0.327547782062	0.922246339266	1.0663318911	-1.50902579876	-0.306170122627	1.40600263636
Sample83	42.5430533601	42.1879514792	42.3074833431	0.196726478402	-0.149382171579	-0.279595162715	1.43359955414	0.245464527247	1.29910247938	1.31625696932
Sample84	43.1308848238	42.876949419	43.2727406581	0.315911918685	-1.34410001363	0.420872370877	1.06163023569	-0.747408882344	1.5385055584	1.44972280949
Sample85	43.8798519747	41.122431188	42.843276898	-1.44793184386	-0.844633713776	-0.844578225773	1.02817385601	-0.446440234083	-0.202570925353	-0.713286800737
Sample86	44.6823453976	42.0413407392	44.673864747	0.296810885121	0.392282098114	-0.379029759156	-0.0913208233544	1.18969822701	1.77624682404	-0.817142171327
Sample87	44.1675207978	41.7378505597	41.5255258305	2.17611731334	-0.906862450912	-0.286676388044	-0.740501023667	-2.53165030471	0.303682263333	-0.0801084626771
Sample88	46.0414520635	42.1826162735	43.9255230324	0.386156690476	-1.90866206167	-0.0134667665208	3.09779130307	0.605730548204	-2.84229241847	-0.664471402807
Sample89	44.0893215397	43.1735274324	44.5248091271	1.79425564443	1.50972256852	0.553390152394	1.52352648399	1.14470289419	0.180077624849	0.121841452106
Sample90	46.2111697982	43.6808752776	45.726491011	1.9043125875	-0.67107182604	-0.657131923335	-0.86447234969	-1.37096116104	-0.379567664721	-1.09179658287
Sample91	44.6149851663	46.0462255173	45.28596411	-1.74554224841	-0.701530005148	0.349404474801	1.58783335023	-0.223564880807	0.441052108329	-0.11040048715
Sample92	47.6781261141	43.1313331101	44.7066795689	0.782069808513	0.0038415914098	1.04320479378	-1.46459154207	-0.908321567676	-0.610623392624	-0.870863023304
Sample93	47.455514166	43.6754216789	46.5069716945	0.518987600787	-2.55444371216	0.414180713981	-0.220371750864	-0.871226339621	-0.0154601477911	-1.76548330148
Sample94	47.8786868304	46.4412853162	48.1030434205	0.574494860265	-1.54840188675	-0.370898555738	-1.26868743123	-0.024696855001	-0.529620243389	-2.81410838713
Sample95	46.771968196	44.2714473731	46.9391972145	-1.37764931117	-2.81301980713	1.41853361399	-0.786836559153	-1.7226473252	-0.316191214595	-1.75895241088
Sample96	48.4050727769	47.6714936134	47.4433283537	-0.0414359396497	-0.754883981148	1.20748365645	2.11413671804	0.987528083822	-0.107068481224	-0.565684992042
Sample97	47.5301452981	46.5188222482	48.9107167092	-0.69652308672	0.54533319488	0.0806696154704	0.197355820174	-0.852602565325	-1.22394250335	0.952035151777
Sample98	49.3504315341	49.1002624297	48.8207747976	-0.865018949796	2.52449506267	0.104031592328	2.22841979719	-0.051094013191	0.100020702524	0.379194660928
Sample99	52.1581815537	48.9550119988	47.6496234261	-0.643450557856	0.203662963408	1.25716163086	-0.700317456403	2.68753823379	0.24966074834	-1.38818496479
Sample100	51.813594693	49.1700905303	49.5920984199	-2.30141477376	-0.321240014649	-1.04093175896	1.33470598077	2.75667173949	0.626215095506	-0.555427534951
Sample101	51.5774117268	48.314126035	49.8293450328	-0.198820501602	1.94616848171	-0.738787219561	-0.763045708095	-1.98424395071	-0.701545241112	0.462727444776
Sample102	50.3611883088	51.5567121877	49.91561995	0.267411949563	0.0677000997734	0.2281783087	0.626416060153	1.84353435994	0.533010213783	0.307490093106
Sample103	53.0165110738	49.5092054567	51.0366248906	-1.35895746663	0.908671617187	1.41560838861	0.32416855526	-1.32734495809	1.21879097607	0.96143190978
Sample104	53.268581669	53.1882306157	49.3114861162	-0.712384377777	1.1111413435	-0.620661491712	0.293200492469	-0.183498284001	0.562356673719	-1.03337979876
Sample105	54.4783344965	54.0813300982	51.0184308189	-0.993768201339	0.741654436924	-0.580843245624	1.54933193525	0.575959099853	-1.30463851077	0.542507227337
Sample106	53.8866123243	51.8186448351	51.0040158945	-1.04968769341	-0.289809254269	-0.998253846284	-0.612367760255	2.08427945647	0.584685253589	2.1779309772
Sample107	52.6261607291	52.7424285297	52.5634459367	1.08545054332	0.348548744501	0.384857800664	-0.66468535962	2.02119104123	-1.08613091192	-1.82920719608
Sample108	53.769248511	55.241572168	53.3440249727	0.128771715728	1.68573417241	1.29006059676	1.94017075425	1.28859431982	1.22249855439	1.38773221628
Sample109	54.3138206548	53.733001374	54.6432073297	0.943307486439	-1.24499883681	0.0524359419317	-0.279508601163	-1.90150273237	0.0910593443734	1.56609908935
Sample110	55.0734335692	55.6146358725	51.8446853056	-1.04383811439	1.45003123243	0.433421750813	-1.25945321802	0.299864182663	1.11351992843	1.37899413749
Sample111	56.0801567593	54.9793893175	56.0091395778	1.01854010922	-1.26900908582	-0.497869959143	-0.0266674790843	-1.06984596618	-0.153125561864	-1.97049708336
Sample112	55.764846702	55.9215845224	54.5933605786	0.361838758265	-1.92499378519	-0.703630392523	-0.458438832926	0.697996322808	-0.064682642661	-1.22030219047
Sample113	55.2896970766	55.7888574441	55.5170984044	1.31424655952	0.850748485475	-0.226830753774	-1.1349284495	-0.99819833167	0.0487298785698	0.980972838391
Sample114	57.0096867188	58.4674228473	56.7185653525	0.386679568283	0.627350339148	-0.280683825909	0.30048576223	-0.111584466534	-2.06846714084	-0.713002560733
Sample115	55.3754108675	57.0450958064	55.3706800301	0.00760821976463	-0.0729169518117	-0.556517365756	1.14642267538	-1.12985461412	0.745009527608	0.657988451349
Sample116	54.6417647379	58.1259158169	56.2896809674	0.72024660353	1.53941182642	0.644992242303	0.381686823695	0.0837494327488	0.764007806194	0.568610108035
Sample117	57.5216438215	56.2512405946	59.9997271447	1.12298430048	-1.43080352072	-0.979935376297	1.22278422084	-0.347428161051	-1.31534099248	0.510140753565
Sample118	58.1918065854	57.9981174608	60.7932589301	2.08713971929	-0.969079774972	-1.56704933815	1.62271927794	-2.00052054488	-1.26359488046	-1.02563458362
Sample119	57.1727534587	59.632318416	60.0602026066	-1.37699418805	-1.05119633012	-1.16430278916	-0.434116845227	-0.0642219298257	0.397999200094	-1.31424562315
Sample120	58.8874311859	62.0068787148	60.1777732674	-0.806001635718	1.85353368615	-0.60489158477	-1.18918694755	-0.127035698839	1.1267357334	-1.34934466523
Sample121	59.6913942117	60.9458756453	60.8869423447	-1.25398312612	1.34005190384	-1.5530986155	-0.442369663947	-2.50316271932	-0.3886290863	0.577203941354
Sample122	58.710443326	61.1288632652	60.7821334174	-1.44379315886	0.268681956356	-0.286535149141	-2.00604388546	-0.201765552978	-0.15923586725	1.75095408175
Sample123	62.7538864825	61.382393199	61.3204861131	0.119519788424	-0.14680395053	-0.526181625429	-1.04813150537	1.61397239331	-0.386111495148	-0.368646419311
Sample124	60.2056324938	62.5283007058	59.4881428157	0.925365774581	-0.440984587494	-0.226872087386	1.25945960738	0.129637179944	-2.33267388294	1.85329767887
Sample125	62.2475529852	62.0252342825	61.5652904539	-0.0940887899174	0.0209338438083	-0.209960456562	0.957243864749	0.40273993065	-0.703194114222	-0.214838664463
Sample126	61.4764670945	61.8871641533	61.5056377516	-2.03050732012	1.54542779837	-1.4718592502	-1.78809491978	-0.220342270454	1.23763803817	-0.382948118228
Sample127	62.6798112423	62.4818889754	62.2314330135	-0.0578014862383	-1.45936745211	0.261251030622	1.38996567729	-0.0928496845602	0.608896438238	1.02353629949
Sample128	64.6359670152	63.7612277949	61.6950714781	-0.696615662014	2.40731856239	-0.736002353444	0.068678965048	1.04994850527	-1.6896094265	0.317695754805
Sample129	64.842343671	62.2530809549	62.8484276634	-0.308990014189	-1.10290428947	-0.423587661154	-0.439909250617	-0.913708542552	1.11792306241	-1.04897844429
Sample130	65.1109214747	64.5790299451	62.8666233671	0.340896937871	-0.326541649964	0.223543974967	0.524164321306	-0.670405679823	-0.628288701637	-0.135670185736
Sample131	65.3589074888	63.7031999636	64.8222248092	0.9533849197	-0.891780009767	-0.196583841486	-1.81653432096	0.535123495362	0.194151062901	0.994280239164
Sample132	65.4134705067	65.3171525503	64.0160511401	1.13696938094	-0.619954321236	0.716006255247	-0.967646576287	-0.8462039487	-0.0547433827625	-0.761099788682
Sample133	65.7437574929	67.0657841455	64.3016563979	-0.115641918662	0.500428650158	-1.30408968423	0.130782421385	0.419590848476	-0.856372909772	-0.22871257184
Sample134	66.7678485245	67.4363263934	65.1857792812	1.79287449583	-0.39888919134	-0.441147209765	-0.194473686795	-1.07340123796	0.829529495749	-0.374389676128
Sample135	65.9530659892	67.3357726828	68.6615906394	-1.08529565096	-0.0417055324047	0.117850695214	0.29293254422	-0.209614033339	0.766141397552	0.392787546289
Sample136	67.1900460922	67.5222036831	65.7074748778	-0.479222869266	0.0449618997394	-1.92297693655	0.0332479574169	-0.68630307596	-0.871984162339	-1.04943361264
Sample137	67.5217193284	68.2696264836	67.1448843599	0.854627492804	0.000783425486475	-0.729806393987	-1.03927063894	0.0193588001688	1.5292782974	0.549981658299
Sample138	67.6330444685	68.2710402917	69.8160549503	0.565569232923	1.44061137735	-2.25252129936	0.599379371941	0.79048375488	-0.916743031331	-1.16705174704
Sample139	69.3667261566	69.7767541199	68.2955868742	-0.80305985572	-0.694375106692	0.807937716788	0.347473989348	-0.424705050707	-0.554373526285	0.501817919486
Sample140	69.7860809626	69.0736699467	69.1877354347	-0.550377166879	-0.261400350108	-0.940399064662	0.568388533737	0.360687779914	-0.260133314277	-1.02489875443
Sample141	69.974379149	68.860014086	70.0645850799	-3.33405256352	-0.254275688532	-1.07565768399	0.236661305133	-1.18698842568	0.107025562339	-1.36190878771
Sample142	72.0711357132	70.1998672024	70.8852970321	-0.282375086652	-0.321275474194	-0.179585208412	0.527028798537	-0.271077704565	-1.87904550071	0.236292326907
Sample143	72.3575224745	71.3076009163	68.9828633092	0.306337483155	0.679573221569	1.75899075958	0.0819161594407	-0.984969892272	0.497146815028	0.376468464132
Sample144	72.5121891946	69.3974119033	71.8728826882	0.74159049002	-0.7430612294	0.0488837065662	0.294917078103	-0.0923711567204	0.668063250474	0.433722643868
Sample145	73.9052627209	71.9239216312	70.0048677644	-1.39502895109	0.467308119872	0.101661154348	0.921039419067	0.901045702174	-1.77400056382	-0.567660560033
Sample146	74.3206475699	70.7432386555	72.5974398934	1.47663673717	0.365855538513	0.00380813068956	0.581155957632	1.0802984799	-0.248085084435	0.453063798282
Sample147	72.5255530214	74.0490144389	73.4734270575	-0.0403853013101	-0.569020280331	1.68977445724	0.829301574779	1.53410770658	0.16580652452	-1.04954813423
Sample148	74.1655305882	71.8477111748	72.2240335612	0.174607174893	-1.87150526722	-2.47907679829	-0.740980403714	0.675815585469	-0.132637070973	-0.0891314406809
Sample149	74.5380806347	75.4574730416	73.7287031124	0.45350589725	-0.267636215724	0.454625077166	-1.51049334338	-1.1435586688	1.62310569896	0.0136735405803
Sample150	76.2718917714	74.4141004426	74.4312831144	-1.05485226739	-0.42326446291	-0.774102769937	-0.190805813546	-1.76484796007	0.333365540152	-0.193299072474
Sample151	76.3279406539	74.4404216365	75.2347734629	0.198174550542	0.143216858985	1.2353256169	0.122021504622	0.183197803791	-0.464907965924	0.401044684207
Sample152	76.6466903548	74.3304514406	74.7815299919	-0.277264143201	-0.682873113029	2.18243415649	-0.210627028255	0.825542839138	0.239696487815	-0.575356467408
Sample153	76.9413016143	75.3856956775	76.3358984258	0.683556389521	0.183803739349	0.425221927967	-1.77742667948	-0.453181363544	0.731004459022	-1.36248184991
Sample154	75.4990861009	75.4191029427	77.1287363281	-1.06788798925	0.664252467862	-2.07573554575	0.334591361756	-1.29253514423	0.725834002935	-0.464728765594
Sample155	75.8820078652	77.5621286022	76.5004804561	0.918759365547	0.101568018011	0.37609582609	0.639301309156	0.403085150141	0.474063367563	-0.514169534156
Sample156	76.8038044479	78.5322240777	77.4974738414	0.0930980245605	0.229859898271	-0.576440018421	0.100589483971	-1.50838441795	1.13400809098	0.51401815804
Sample157	77.3940706383	78.4930857292	77.8281685312	-1.01064834427	-1.29130820443	-0.00185506313022	0.434536124581	-0.828041741742	-0.538139928231	-1.19718688581
Sample158	77.3913918584	79.2363656876	80.0427191313	0.085490544881	-0.446643779844	1.59835080674	0.00991064764187	0.298070850253	-0.567004969014	0.432535860371
Sample159	78.1885518856	79.5843108717	78.4866928456	0.270091985396	-0.586488615241	-0.63233212561	0.175470245914	-0.253767587451	0.88583317684	-0.830159134365
Sample160	77.6750680017	80.7174053154	81.0145779516	-0.020069635642	1.25047109101	-0.572846719602	-0.0492272486553	2.55076730324	0.429027037329	-0.194010616194
Sample161	79.0594752787	78.2713713419	79.447081833	-0.374061831408	0.336882553808	0.236689888706	0.314368287187	-0.641472840355	1.03823226106	-1.26352713651
Sample162	81.1402614666	80.2009063865	80.7782467812	1.3104256167	-0.0274333477307	1.30568662934	-0.248553332575	-0.782731149107	-0.251098824646	-1.39356860213
Sample163	79.6364273624	84.0258256996	80.0643357763	-0.0645630249119	0.478910520763	1.48581242134	-0.57175389326	0.193901335652	-0.731385915477	-0.612503887151
Sample164	80.124150917	82.2249432937	81.1943501713	0.789169781903	0.0530059800715	0.250273629728	-1.59752431165	-1.10735863574	1.63986444671	1.26811079501
Sample165	81.4208494614	83.1700892603	82.2081505336	-0.756232432452	-2.24480748564	0.882136089196	0.88566977916	-1.02953141019	-0.112987905529	0.666998761818
Sample166	82.3191025887	81.8596556753	82.9740329365	0.270791646835	2.36973435757	-0.517589728651	-0.464318603784	0.702140797537	0.88511504998	1.09043526687
Sample167	83.0128387328	84.2886777857	82.9536291427	0.452775276194	0.400314806477	-0.652894901555	-0.625101952968	0.764420234411	-0.31228193942	0.664419471193
Sample168	82.8766756559	84.7562967836	81.9791554255	-1.14629781075	0.0237678558726	0.982330215645	-0.539095228849	-0.157277735696	0.283897271997	1.13292080057
Sample169	84.7878652675	83.0159865605	83.6462763982	0.0686972847448	-0.722131995227	0.949102298741	2.40880997889	-0.463595581752	1.51185378975	-0.414750686649
Sample170	83.8446622496	85.2719678539	82.6577333796	0.809545243799	1.13712007315	1.95140715475	0.918392874399	0.399215180581	-0.322835369719	0.735154178064
Sample171	85.6978523895	85.5609774742	85.3959007973	0.089645259984	-0.141735046608	-0.62808841222	0.197815029008	-0.529394418508	0.284945909856	0.432033192481
Sample172	87.3676340839	87.820750403	84.7383406084	0.0550033362794	0.62082124705	1.30116517995	-0.661062265127	0.455707316441	-1.70793977796	0.200210028731
Sample173	86.5122209009	86.8761192009	85.0655168141	-0.77511125007	-1.21783629218	0.403332433425	0.317620801619	1.16357518901	-0.457373928062	0.183586114143
Sample174	89.1330961347	88.0051512844	85.8739181898	1.56637779898	-0.663856450354	1.38813468753	0.448026280357	1.09352701147	-0.19547822218	-1.89935961617
Sample175	86.7340115984	87.7241259986	85.613954051	-1.1609434324	-1.5303395459	-0.602344695439	0.438891948038	-1.50129374751	-0.163611097628	1.99803448339
