Sample	Gene0	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9
Sample24	12.2894730853	11.326584304	9.76563830082	-238.167591238	-24.3810913865	-191.749975045	-148.195608428	-386.664826781	-199.691336418	17.2027659408
Sample25	11.6193740369	13.9635547836	11.0059087904	65.1717011266	77.4044584805	395.141997483	1.05616694537	-23.8883672302	-314.888131987	-196.618644779
Sample26	10.9923752068	12.6870410437	12.4440484373	23.0409601132	-242.515325475	168.224413269	-215.50998653	-164.747112307	253.898400373	-94.0050983576
Sample27	14.3465777858	15.1744422818	10.2815014705	-276.804820355	389.107420931	-393.646331758	-133.97966332	29.1957553749	173.377487401	303.911341052
Sample28	16.1990177577	12.9382153589	12.7680623052	-404.880506843	130.357867929	-263.242522645	396.254448994	218.784053195	336.378656629	-135.944918255
Sample29	13.7860278689	15.6564774352	11.9788592789	-19.1922149618	-337.690852445	26.5357102187	68.3894332019	144.337798279	-152.364079433	67.5771249428
Sample30	16.2527251431	15.5040218438	13.9273636072	-238.428159299	-102.518558394	351.68917575	172.580825188	36.1946336091	-383.326468202	62.1340298043
Sample31	15.1692883298	14.3713276242	14.8216498281	-352.183276398	530.454602421	258.071728722	-241.386418279	300.021389978	311.516666034	215.297131015
Sample32	15.9989371726	15.5177892283	16.9426913334	45.1188912703	215.721748499	-164.072364992	-40.4541061903	475.811355513	-54.5355933162	-372.433483043
Sample33	15.3083595004	16.8848177812	14.2516240327	-91.9388918477	17.4866958454	-167.974738442	-111.287571738	-66.6283073815	-43.458472177	171.758434528
Sample34	16.4387005866	16.8289282804	15.6692615342	-100.764945664	-554.801017472	-190.392135263	-8.61068643872	36.5315558444	23.6200082796	-26.9850470445
Sample35	16.9498430394	20.0941652439	15.6191038101	-190.402936238	9.35199300796	34.1493896727	-83.0927723996	204.350079651	-206.512842395	-147.841394347
Sample36	19.2945671816	17.4061522865	18.0211501771	-104.009942608	116.479348526	-122.964949601	-91.4319211603	-170.495823219	-198.038547572	-71.2884226265
Sample37	18.5632870433	18.6884981281	16.6639753719	-32.4185517708	-344.114854346	53.3125243046	143.583642839	-196.337356998	-111.230119976	60.5835427864
Sample38	18.1225379479	19.9743216467	16.873382083	85.443123241	66.2295498767	-25.8659265609	5.08142599628	-269.131674955	185.499700775	490.313089025
Sample39	19.908277933	19.8631853331	19.2281281508	-82.7639756001	-288.403393387	-131.351279017	-104.523694591	-298.951460671	136.26283336	16.3117101925
Sample40	20.9711791492	19.8489032294	18.3893204224	-71.4676523545	79.3591395799	387.25111325	308.998508064	-203.919541985	44.3764812022	-204.29762903
Sample41	20.2961687041	21.0912217242	20.0452190596	363.671813475	101.137026134	327.286311808	-19.2617200984	22.602079139	-349.23378364	111.638394772
Sample42	19.9051310559	20.3416266198	20.3601197574	-61.4838825131	318.452377277	-47.3312608424	49.5074418151	58.8978258893	50.3840814557	178.155197257
Sample43	20.8291891574	19.4906505371	21.0800719387	129.136966476	255.850064628	220.981137321	276.717281345	84.5098718316	-116.89905197	-170.927581332
Sample44	20.5679544262	22.2995557912	19.5746605389	-508.040502831	59.8983467108	575.997293667	-41.0715667774	-88.5446232291	-445.154852552	-40.0515815572
Sample45	24.794097098	23.0965724748	19.8364034652	119.277993961	277.271999282	-113.352814785	254.810293715	399.152068651	159.16714016	-66.8178597401
Sample46	23.1962849459	22.4952287498	19.4089448831	-234.203653536	195.394241118	6.76701630858	97.5685722483	5.28635476309	-60.5539356984	232.257623672
Sample47	24.6433344091	24.1524575934	23.8830907444	-94.2248796381	359.233150286	-91.9550405214	101.65751905	55.8272096199	156.664228739	-22.9416960299
Sample48	25.5310095151	24.2175961768	21.8251678054	389.863007049	-263.154868811	-91.9675919311	-75.8833180839	-176.094662622	393.986173741	-482.239992622
Sample49	27.2601651385	24.8541127364	24.8581846384	-194.0895468	-566.109789726	469.596666019	36.854142174	-169.630240422	-81.4906799087	-16.8345060314
Sample50	28.1632170867	26.7258325112	20.9816848794	-176.568793929	-215.519529699	8.95293441091	-60.5859378516	202.823793397	-68.4347930808	-396.192373562
Sample51	25.2913589131	25.0487002898	25.4362463902	-436.316092075	-89.8958376482	176.897876525	206.13596769	453.827701595	-113.531001864	156.410094921
Sample52	28.1932774292	26.4807701853	25.2283923045	-729.043314147	-9.96675154373	206.167685257	-26.2034953969	242.994559774	18.2147853103	159.543852262
Sample53	27.9293181928	26.2979098838	24.3449689124	83.6386489668	-102.004631017	-173.581125115	-65.8609870651	90.0631124013	-290.344513023	424.567063216
Sample54	27.1182295687	28.2171741618	27.9012272859	391.494263845	-378.342691311	222.698117988	-18.4224266096	-190.577761664	-141.583848993	-238.016826842
Sample55	27.9524668994	30.1045929965	27.6899100822	200.708780988	-297.697380671	91.3171434255	-64.8972532905	-188.400683153	134.370249732	-231.015321821
Sample56	28.9236079254	28.4116998077	26.6803571137	157.748817559	135.130912363	116.683417999	237.22434353	-3.37170452875	-165.189892846	200.33130517
Sample57	28.5858571934	28.6601727508	26.9114673847	353.136133756	254.582578497	184.913052402	273.998394367	495.725438155	356.341525138	33.5128977394
Sample58	29.4888622859	29.3476221534	29.2150408289	78.4918007581	-186.644590076	-183.950860967	76.7227595726	-353.471562881	-447.384842889	-382.590135865
Sample59	30.0925274224	32.9026620245	29.085626427	-262.16486202	-252.850492971	-126.873623328	-194.331922183	-243.850497856	-25.3330162898	-360.225523122
Sample60	31.0135602471	32.2070450755	28.9409486543	166.251127603	-249.71041612	213.884848928	178.910061153	164.991058307	350.571241061	-31.4024277775
Sample61	30.9481744482	32.5802779009	30.4680697441	47.1289763416	37.894663604	-55.384307221	93.206072411	486.180808629	251.211568568	296.564115532
Sample62	32.4316165138	33.3172415944	27.9526153425	22.4280322551	-198.24385496	-67.3767953686	97.808186889	132.395174291	-29.570424839	-137.545409565
Sample63	32.6364984736	33.1186306779	29.0225809362	-26.0980046617	-401.54624972	291.667200117	0.503413856886	-202.414837557	-372.66506478	-21.3231513321
Sample64	31.3766272992	32.2156239795	30.0391665478	-27.6136984133	-68.1583457098	-371.613120468	-168.317213588	138.313103558	-297.417613149	29.3616023091
Sample65	33.3510551565	33.7270972086	30.9417755114	-31.2387889394	26.3356882535	-157.796521396	-224.77983332	487.176805884	-268.025413927	170.638985031
Sample66	34.0223224288	32.7807951751	30.3838870426	-332.513054584	-158.110366186	348.987891548	-298.0806095	253.426740054	-72.0704894871	209.617737422
Sample67	35.8762869937	34.4542844275	32.3038872316	-298.021597375	189.241458436	766.459919211	-66.9848131892	174.544764535	-245.583028006	-113.388594963
Sample68	34.1805702745	36.1999732198	32.1869767769	-195.682016924	225.43969838	-328.652998112	125.703567112	143.679292229	39.5080347349	91.2889816524
Sample69	33.6987845235	33.6306007433	31.8070560657	-50.5543995966	18.1116953288	232.38127988	-215.836598093	-34.4021144426	-66.1066452744	-152.950536284
Sample70	35.7678628424	36.1286902725	33.2125169822	-79.2982877588	18.7134632751	99.1172965507	-122.151170698	-440.263053359	266.272561033	-22.7230544711
Sample71	34.9459942113	35.8698614424	36.4962984424	-176.988841972	-26.8156424634	383.107133832	-56.0339253321	164.112752088	-77.0519560148	-391.062645588
Sample72	35.4647907473	38.0610860725	36.3452405802	40.2574636113	62.9774285171	-392.274499123	71.8244121564	673.227579552	65.0446436323	-239.132013313
Sample73	34.7138906218	38.909938905	34.6955714918	-10.5393303396	114.42108675	6.67665221493	233.891622261	194.290564092	-339.369201883	524.827303768
Sample74	37.9604898402	39.2659793571	35.6330237598	228.854109663	74.7922555621	28.3584479989	-54.2832299954	5.22599780103	-238.364331844	-154.443236384
Sample75	38.7590915447	38.9849929834	35.712863951	-112.461679069	445.174384683	-236.752793624	306.733324317	463.786236977	-159.4531896	-163.865295111
Sample76	37.7904550185	39.2227055175	38.3443447431	-325.007701789	235.574054478	288.368946477	-50.1970085882	148.594830053	-4.87543037992	237.57661586
Sample77	40.1712024795	38.5457946684	37.5514875255	-142.984669444	-38.1639070042	99.4293278609	240.512609617	-152.656370212	-120.341522714	-635.564982259
Sample78	39.6428035409	39.2496017027	40.3127645338	-73.8792079227	-431.560625976	-268.122848597	-48.1044041974	-168.009202338	-227.217311571	47.286195453
Sample79	40.2753842673	42.06393719	41.0442654545	-183.25562916	-205.738250284	-585.757951209	368.278531514	30.1108297322	53.7039157663	-194.750077641
Sample80	41.0652559402	41.3958480196	38.8399180262	184.351142788	-2.90868956244	526.979116012	-70.0348991163	-662.077651676	-307.483807514	-516.156447213
Sample81	41.4572735403	39.6451804982	39.7474273675	-81.003014871	103.5029042	-154.771338226	57.6056832459	-446.257804019	20.467194405	96.9382734251
Sample82	43.1080861538	41.0233138528	41.2905589847	-17.3043435705	-48.8012346854	-52.3822735952	126.956238464	42.0117155868	-270.493371208	-79.3540294192
Sample83	41.1056200179	42.6839942125	42.2750808059	-558.540012638	-375.924094601	-500.587611441	91.3389252305	52.9143806619	-125.036292537	-212.56285854
Sample84	43.4788211035	40.3638974309	41.7390077655	-168.328904662	-72.6517240602	-28.0086188407	46.3303434545	89.4079639867	206.309276182	-12.0682712499
Sample85	43.3034675608	41.6819255556	43.8568640673	-48.7602924973	-611.449448342	88.1716112441	502.349239535	-171.165121678	-127.233424645	-260.632443183
Sample86	44.0168475461	42.9782307223	42.0388415825	-199.211342486	271.657516098	-264.504225253	-167.09922457	-276.560626635	19.6937360643	18.6138432758
Sample87	43.4855071719	43.3927245928	43.8551113164	157.427111279	91.6484948484	-354.7520417	-47.7569848492	-475.959642791	279.667440937	26.3129638379
Sample88	43.2199546653	44.0232996248	43.7920531928	61.7657946081	8.74757265575	91.7442734882	158.70266744	297.218592671	-410.193811638	-92.7361004257
Sample89	46.902263709	43.8762533141	43.4631282122	-176.017533483	-184.334910317	-342.331086509	24.3025364032	-150.161858956	-240.704624651	41.6091737438
Sample90	43.413451496	44.9264891221	43.4672333445	224.396579778	-363.138871827	95.5100265022	-456.937187768	-106.399542409	-257.530325237	-18.7783669006
Sample91	44.8570507358	46.2429733205	45.2328160727	-217.294513555	-15.0561295521	-154.127356789	-252.101885547	-347.417557273	-120.305162765	157.226769964
Sample92	47.6590979881	46.3995004943	46.2633955277	-303.202052564	268.787478437	181.510968992	161.392210073	-487.389577223	-59.6121829152	-152.282121104
Sample93	48.1936043908	46.0105823949	46.42028641	-123.437087034	434.206737632	234.970908972	243.562264717	-350.668554033	33.7264350899	120.169146688
Sample94	48.7376176235	45.7238613901	47.8602330073	72.6064947412	-252.971286755	-7.5850697143	-198.957411944	-156.255494946	-369.861408326	358.912857254
Sample95	46.8291246422	46.1957440614	50.5135685253	112.751650717	-546.913858043	128.924175062	-121.490578715	-425.545425565	15.5873306751	252.974307127
Sample96	49.3571967342	49.0251537739	48.6066411852	-145.4841319	-135.975585072	-380.577399381	126.093610862	-396.106349281	-283.757865916	-86.1537888577
Sample97	49.0198556535	48.1422347028	49.1486072912	13.9614833549	-34.2881709439	-42.1794003368	-85.5908886588	154.481569813	-100.269546815	179.879378213
Sample98	50.2415641164	47.5849661492	47.4307430972	-369.753087455	-168.490395499	-84.7076560936	147.169697463	-176.014539652	-348.779862112	-95.2234335483
Sample99	50.0675898942	49.521796039	49.7309309954	-21.2483355308	-38.3933970228	204.308007561	83.6847010033	-24.5558607235	-7.69676136098	618.78602774
Sample100	50.7066600597	50.0035222392	48.4476255066	-119.053617742	-317.962407707	-268.063855844	143.490899167	-457.222865051	243.362520849	-433.186302664
Sample101	51.4209791886	49.9317857605	50.4452827032	163.190508383	-64.3994992584	-48.2551339571	119.344838177	186.802384584	233.124424844	242.787799622
Sample102	51.9645421119	49.7372177802	49.6619371679	-263.086614352	72.199096549	142.817383355	-170.981385377	-138.781813034	-188.072100189	-426.918358391
Sample103	52.4506268354	51.4883590658	50.624800244	255.971271832	31.2222734172	-52.7742686866	-39.5252949095	112.992126542	279.042976411	229.567858602
Sample104	52.1834714964	50.9165303827	50.7099879031	140.416960224	121.328368593	58.0070584643	-299.393271185	-322.859833339	-70.7142164164	270.341739475
Sample105	53.2366792177	51.8364902693	50.1628168562	-279.883443064	-20.1528140698	112.381411348	73.122239911	252.345826478	-216.335202272	-49.5839790623
Sample106	53.1537526344	52.4356223571	51.2317729355	162.913066347	63.361867864	266.607404411	270.373524058	170.619046736	229.231317142	-214.84608986
Sample107	53.2091441344	52.4290650253	52.2082241024	-117.428504488	243.516368022	-109.030525252	214.090908987	308.899504332	427.781792303	-242.771036578
Sample108	51.8457694039	51.9560783245	53.5639530302	-172.539969778	-161.046882545	54.2698149211	-48.6684570407	-261.963539578	97.0619187912	-330.892787168
Sample109	53.7919014194	54.1442420621	53.8836212144	-447.921895812	124.148584517	200.228680562	487.780690546	-149.617183686	-32.6594339171	16.8657147439
Sample110	52.9387851029	54.4071097152	53.3392313212	302.420716746	-320.33871396	79.2291159323	-248.160721161	-243.64604434	-333.308428793	95.1242071988
Sample111	56.2315844809	54.337663193	55.7190636659	-246.963773788	-335.605896223	-107.504058347	440.388437699	-163.226159111	-29.1817932318	-33.8887914252
Sample112	56.6251656939	56.2583934121	54.0489680866	24.7351556585	69.8943850382	-178.426202986	-372.672609328	-134.540513225	134.554062045	-283.575521875
Sample113	53.6216177274	58.2084801665	55.8152972716	-241.044201026	-67.2804382935	-111.871295653	81.1586160156	-30.3743784785	446.611731819	-356.682304355
Sample114	56.4040596433	56.7523368409	55.9966591366	-244.652210442	114.121954299	-149.298929446	-92.219978097	-109.373255357	-392.739425667	-85.2890181156
Sample115	56.878839746	57.3783578495	55.7545242092	275.443941628	43.4607297112	230.49025156	510.292337495	-339.63836517	72.7439508535	-444.087494915
Sample116	55.644552343	57.2763664836	56.8804578964	-229.912165113	-50.5889291836	356.322589095	4.76103495138	-34.1214195339	208.525923408	-33.4391370381
Sample117	58.2944172692	60.011126604	56.9940491946	3.21088742992	153.916581747	383.835498885	-175.200886369	-12.0129237063	190.483505786	-8.93017081862
Sample118	56.597884685	59.200837253	57.7711565961	-163.215547554	-233.194286461	-93.0508866564	-101.824329471	-126.707498112	309.148074207	-406.292910071
Sample119	59.3322285077	59.8334229814	58.9709803462	417.498425941	-239.223028435	303.488228494	-472.202225308	444.554897466	246.408087301	338.783123198
Sample120	58.8381099431	60.0265231766	59.1439924119	-180.695683143	226.295422562	-149.817397281	379.37938261	187.677581103	103.534367663	-199.901162371
Sample121	59.9479283442	61.8990112894	58.8422264824	275.464851473	-439.220788926	22.4355018362	37.496649285	-246.866604998	-187.30427605	-56.2466561718
Sample122	57.6766724106	62.2180102811	59.5089842716	125.043012208	-76.596101973	127.761235398	-250.730030444	-50.6023081489	-102.357998105	-99.879839042
Sample123	59.4999516117	63.4261290737	60.6066794503	329.847042071	-237.39622387	-90.1563525466	-143.587898069	-20.366968684	231.094956551	338.230903782
Sample124	59.8448806723	61.603162927	62.2512422329	-63.0747837831	-329.806246353	-53.9835665969	-298.31382599	133.559812935	-34.6766596572	42.3182591723
Sample125	62.5932448172	61.9408891276	60.4944204945	-463.292471684	170.366980266	247.441327718	-108.327958521	226.054805893	135.746121599	147.901130192
Sample126	62.3035523429	64.1932574933	63.0757361641	73.2708020468	-401.265033234	117.592479497	-132.483980209	-8.77934247567	-134.89511379	-33.3415573956
Sample127	63.1083561255	60.2458670234	63.7345019447	-174.888738814	758.971753362	30.7118634443	376.860958029	47.5052312638	-62.8461940352	126.447623819
Sample128	62.9957740066	62.6235331116	63.87291179	415.411839966	216.547635299	79.8361559583	-71.1339421225	466.47832175	100.516793753	-338.799461065
Sample129	63.0512868903	63.4634471116	62.7899734559	128.355024339	-437.056279172	231.235009947	-186.157800574	365.65751679	-259.904920563	-167.460173789
Sample130	63.5961451319	62.210402427	63.1688516252	378.843968233	-80.9474096822	-298.29801601	311.986896174	-94.0439713878	-115.772549135	411.867144241
Sample131	65.5666963919	64.6260083567	62.7899558956	-226.8129805	-54.0101441039	62.3602907735	-190.487125792	345.864555384	-190.281853735	334.792434419
Sample132	64.5766440127	65.2079095012	63.3505177485	122.0989889	-226.795517553	-316.001991965	52.2714418229	-102.039678797	-58.7818920473	3.18704604278
Sample133	66.4123377138	65.8342567458	65.8415241478	-453.420245934	-210.457188759	136.09318919	-370.927474128	336.396468345	-258.36328605	125.077507767
Sample134	66.7357282168	67.2286132536	64.7081234333	245.174212288	155.687862623	144.014322865	-277.667420013	111.792292265	-178.81870235	-18.7699957292
Sample135	67.1056809085	64.8628523342	67.1808954147	232.494214829	387.123755418	-467.733309567	-278.469210403	-352.933401669	83.2803408557	126.806634058
Sample136	68.2096152166	67.000120048	67.4660242558	242.868753517	-82.9414569536	-138.567683583	86.6965032379	-95.0591129666	171.729160636	-150.030629333
Sample137	68.0687800647	69.4865498068	66.5192737276	-188.948899215	-255.055754449	-438.828539682	-73.7346462848	112.753941359	-525.339116079	44.4219090549
Sample138	68.2968127085	65.6899620582	68.9810866282	38.8161361888	-339.109976254	-267.802100182	-142.273299762	-309.400338168	-196.766344386	-17.3405165481
Sample139	67.9481399386	68.6736915478	67.946387807	237.711974074	-216.836933639	-277.999188575	44.2782262435	-275.017119975	138.571064507	-88.8883909362
Sample140	67.8206659563	68.9910586489	69.2920686556	-199.923184896	-206.754015968	-311.722715402	278.702972193	-73.4510788268	317.369040071	22.3889896766
Sample141	70.8209402584	71.2175680091	69.6877398257	538.195163961	-41.739388819	98.3449196088	74.6507411091	-336.842260116	278.377286738	22.4004881522
Sample142	69.3010166481	69.0128714927	69.8691264532	378.890937026	-136.585716262	148.738457703	359.760792349	-235.253081992	107.219265726	-144.532352358
Sample143	71.4290551646	70.6721134786	71.0251785862	-39.2003284237	115.429148435	-145.271844997	175.692158993	-190.199520013	49.479510765	329.568778539
Sample144	72.3870306908	70.3079337611	72.5047358062	-100.784534198	-567.335228874	275.674583532	91.7676469706	-274.314153842	-118.91956575	102.671290529
Sample145	72.2892755613	69.7810627855	72.0145843118	-125.033328946	-423.427370744	-342.034896574	11.6367526196	169.306948316	-199.353225276	257.087411378
Sample146	71.7084477006	71.3772941445	72.8025483268	231.171805546	-521.706693419	124.852351565	133.537561868	274.829910073	-182.577204021	-125.549917256
Sample147	72.2966741605	70.9766249773	72.0424184705	-52.7928623531	12.8296040179	237.522051968	-188.025164665	326.26439714	-108.987379771	-81.0493411073
Sample148	73.424883874	73.385592	75.3853125122	396.283304661	-168.917217052	32.3182543058	-82.6019214585	-109.372446016	-184.049146253	175.438024012
Sample149	75.860376979	75.5893264787	75.2657426159	-448.777746877	217.686995745	-288.133578664	-151.856133754	189.303344616	-79.7939600704	194.786670545
Sample150	74.2981929813	73.2273770077	73.9896428815	-339.222766404	222.452395	161.326565513	335.465370185	-87.9340111766	39.8310526807	251.054758664
Sample151	75.8990903767	75.2936831246	75.2666312172	28.1742224655	-531.424540883	241.280488561	28.0865239857	234.041306788	101.080832821	-192.70455045
Sample152	75.9349930699	74.544544739	76.0779852685	-42.3781574943	186.299737501	26.2480675877	-279.924303249	-28.0425046532	-421.185790749	-619.962893118
Sample153	76.7625259014	76.5752354104	75.6525599724	-343.673685356	-348.964328604	268.982048667	35.5818378326	203.646551453	-68.6125452059	-2.18811659616
Sample154	77.0942111834	74.9428596478	76.3553625323	39.0626898467	407.79391856	311.646249957	-292.770477726	-273.425983147	49.8649699128	60.6847310677
Sample155	76.1065563527	78.2678246101	77.3749242413	138.117629834	-130.395827754	47.2159576653	561.420961692	42.0839918602	56.0315259531	-211.65240653
Sample156	76.9805647102	77.8635518182	77.7609441619	-139.931808592	-13.7241367658	-117.849497911	-6.06099935464	181.944783082	-78.805324269	-754.906194157
Sample157	77.8182314847	79.6552133555	76.5128107042	-280.197199063	374.896541314	-39.3897227068	-59.0075237364	-427.243254197	-216.466237974	41.3927051653
Sample158	78.9793445093	79.2192440698	78.592819724	-96.6159227658	-594.140589017	196.544498479	-379.42762338	35.3766674361	157.656283991	-238.100864322
Sample159	78.9997974069	78.5805275149	78.2885252505	48.8848261885	145.070430124	0.206324931678	-132.180023362	-61.3986140024	195.915224498	-114.149956007
Sample160	79.5933206583	79.2662268142	79.4435722766	-97.5639488715	43.2988135281	262.262524054	48.7790437395	31.4177300727	-114.218188101	-28.3035864733
Sample161	79.985545562	81.108934725	79.5794579472	355.302194507	79.6890153279	-218.419377281	61.6117475286	155.729194725	566.808460939	-285.208136116
Sample162	81.0366088938	82.6607221153	79.6299201732	-145.132195395	125.250134727	372.785253232	186.205131234	170.045179118	201.297599732	0.518959794568
Sample163	80.6453439845	81.5894863603	79.7216744409	-350.015957416	212.326741334	221.059852434	-284.18055639	18.639275662	141.245911249	-344.086609538
Sample164	81.371891507	82.4146928079	82.4960031103	-58.3133436793	-486.084195443	-25.9476546272	84.977378674	-372.775333418	-217.194338011	267.844040654
Sample165	82.4955389792	82.8025194659	80.35543471	-111.196576114	-341.998937972	155.481963514	-13.0282300585	72.887929304	-478.776117747	230.27418525
Sample166	82.8596414236	83.7588786344	81.6501803073	-175.458681558	120.665713565	-335.752375495	-132.060525791	39.8359914371	-237.426814806	-77.2619524247
Sample167	82.4498233489	84.2435130393	81.9602871293	-283.570339229	12.7656033696	239.155174589	90.6992551662	-379.877304296	204.438608032	-284.336967225
Sample168	82.9171812889	83.9900813312	85.3705821144	-152.055769958	151.635980739	44.0025917615	-499.363153792	189.407570459	-312.322237676	-267.657399542
Sample169	84.6371483775	85.4228405894	83.7579359812	-288.671825055	-129.008319522	302.67861924	7.72106793453	221.642928562	185.113501873	203.031191654
Sample170	86.8612836282	85.8208352626	83.278225002	210.575384343	68.5202375295	7.85810374751	-38.1754626285	218.242906264	158.567384799	124.781440576
Sample171	85.4341752868	86.841313548	85.8862959814	-38.8826309863	-116.109271324	549.118657574	144.318229118	-344.491000901	-292.929204998	48.8935565608
Sample172	89.0281301953	87.181797717	85.3084374132	-15.5972152983	-338.501186069	-94.3296661993	218.80921341	-0.318064646552	100.077532396	-367.9659676
Sample173	86.3647594056	87.9431829401	86.742862589	-69.8109637174	-164.912874477	47.3063463925	125.003486564	-73.7408609041	-194.907715088	80.5772764565
Sample174	86.8769167781	86.6170606027	86.1888568293	291.97311305	425.570495986	37.1201129099	-179.120720902	-89.9369295546	287.456200048	-336.776488199
Sample175	86.4983604963	89.7205485052	84.941236283	117.64604962	205.379793865	188.219864993	283.757606686	130.003951541	213.824561883	-109.791630647
Sample176	87.5536243975	89.6523558527	86.5151092213	-1.74530683813	31.4910968289	-163.263140823	79.1000731956	335.724967903	226.879444558	86.1692971275
Sample177	88.2478883592	89.7307716562	88.2569149275	160.445390637	-98.7778716398	94.8657073703	100.323911402	-83.6116054183	4.17657108933	303.475212926
Sample178	89.6379491107	88.9425284171	90.5272743204	157.61914451	-338.204809767	-248.508567945	-68.5306617156	-135.478140863	247.628385761	-355.812408002
Sample179	92.5018534551	91.0792751908	87.8293907646	-95.6293821066	-147.422786282	54.8269033513	95.613674973	-334.354983481	190.336834552	98.9222685881
Sample180	90.1198310032	89.8141678652	88.8444849737	431.107864121	24.8739917776	347.981008966	263.059539962	425.511321587	216.298049698	-46.1876858321
Sample181	89.9653244049	92.1005580371	89.8979307404	164.079188344	309.368336237	233.532150784	-356.919195141	5.83999602437	-85.7726899967	43.9508700873
Sample182	90.3275569403	92.6930347089	90.1092592027	220.078980204	198.168769445	192.258189054	-29.1298767701	-115.087109713	269.37800344	594.446434975
Sample183	91.597719835	93.3189331576	90.2187168904	-27.9248967201	101.724839237	251.99560768	156.620434188	382.596454813	-40.5048582173	-346.458558889
Sample184	92.730271273	92.6463624435	94.1586957102	-85.3195958848	-329.795729066	-55.330777487	-332.338526173	-186.655620234	29.3477295508	-255.313499292
Sample185	92.6975839893	94.1745862309	92.5896747824	-89.1575697294	-488.967588455	-5.83269641389	-46.4960584129	502.695909116	153.31047251	-392.155028241
Sample186	92.0225614684	93.8399828449	91.533488424	-171.685198459	135.774236198	-71.5425958601	32.1036567546	14.2934591817	-11.8187758598	207.792531998
Sample187	93.5264237001	94.649952226	93.8146595512	-287.933453634	-143.471756623	227.468660285	-79.9285090294	-93.8078942465	-43.2623820273	-329.97290787
